S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2026-03-03,308.60,308.60,297.10,305.00,0.79,"47,965.00","14,601,174.90"
2,2026-03-01,295.00,305.00,291.10,302.60,1.54,"64,794.00","19,514,957.40"
1,2026-02-26,300.40,300.40,292.30,298.00,1.15,"21,933.00","6,475,022.88"
2,2026-02-25,293.50,295.50,291.00,294.60,0.55,"36,465.00","10,663,448.10"
1,2026-02-24,292.00,297.80,291.00,293.00,0.17,"18,006.00","5,270,482.30"
2,2026-02-23,293.00,295.00,291.00,292.50,-0.17,"26,805.00","7,814,199.40"
3,2026-02-22,296.50,298.00,292.00,293.00,-1.18,"70,740.00","20,717,094.10"
4,2026-02-17,299.00,299.00,293.00,296.50,-0.17,"59,291.00","17,469,420.00"
5,2026-02-16,299.00,299.00,294.10,297.00,0.00,"69,167.00","20,422,449.10"
6,2026-02-12,291.20,299.10,291.20,297.00,0.68,"27,084.00","8,059,207.30"
7,2026-02-11,295.00,298.00,293.00,295.00,0.34,"27,330.00","8,068,152.30"
8,2026-02-10,295.00,295.00,292.30,294.00,-0.34,"12,965.00","3,798,846.40"
9,2026-02-09,294.79,296.00,292.50,295.00,-0.34,"25,210.00","7,399,661.82"
10,2026-02-08,301.00,301.00,295.50,296.00,0.00,"24,811.00","7,366,885.30"
11,2026-02-05,295.00,298.50,292.90,296.00,0.30,"19,054.00","5,621,421.00"
12,2026-02-04,293.00,299.00,293.00,295.10,-0.97,"22,157.00","6,558,735.50"
13,2026-02-03,302.00,304.80,296.20,298.00,-0.33,"10,054.00","2,984,354.00"
14,2026-02-02,304.00,304.00,296.00,299.00,0.30,"17,660.00","5,261,467.50"
15,2026-02-01,302.00,304.00,297.00,298.10,-0.63,"41,620.00","12,452,476.40"
16,2026-01-29,304.00,304.00,297.00,300.00,-1.32,"29,200.00","8,770,395.80"
17,2026-01-28,301.00,305.00,298.90,304.00,-0.16,"23,915.00","7,226,797.60"
18,2026-01-27,306.00,312.00,303.20,304.50,-0.81,"56,138.00","17,275,314.90"
19,2026-01-26,309.00,310.00,305.70,307.00,-0.16,"67,671.00","20,831,850.60"
20,2026-01-25,307.00,309.90,302.00,307.50,1.15,"46,807.00","14,282,934.50"
21,2026-01-22,310.00,310.00,300.10,304.00,-0.94,"28,495.00","8,635,838.00"
22,2026-01-21,307.00,313.00,303.10,306.90,-0.32,"34,955.00","10,705,633.10"
23,2026-01-20,303.00,310.70,302.00,307.90,1.02,"51,596.00","15,901,946.30"
24,2026-01-18,303.00,304.80,299.00,304.80,1.60,"88,350.00","26,762,909.10"
25,2026-01-14,294.10,300.00,288.40,300.00,0.67,"39,336.00","11,668,639.30"
26,2026-01-13,300.00,302.00,296.30,298.00,-0.50,"11,348.00","3,391,541.10"
27,2026-01-12,300.00,302.00,298.00,299.50,-0.17,"36,804.00","11,038,917.30"
28,2026-01-08,294.30,303.00,294.30,300.00,0.10,"39,057.00","11,691,238.40"
29,2026-01-07,300.00,300.00,294.00,299.70,0.77,"29,448.00","8,748,832.20"
30,2026-01-06,297.00,297.40,292.60,297.40,1.50,"43,501.00","12,857,015.30"
31,2026-01-05,294.80,295.00,292.10,293.00,0.34,"17,448.00","5,129,810.80"
32,2026-01-04,290.00,295.00,288.30,292.00,-1.02,"43,097.00","12,521,869.30"
33,2026-01-01,295.00,296.50,290.00,295.00,-1.01,"89,799.00","26,242,678.00"
34,2025-12-31,294.40,298.50,292.00,298.00,1.22,"51,018.00","15,100,726.30"
35,2025-12-29,302.90,302.90,292.00,294.40,-0.88,"31,487.00","9,295,774.00"
36,2025-12-28,291.00,316.80,286.00,297.00,3.13,"49,373.00","14,481,034.80"
37,2025-12-24,286.00,290.00,285.20,288.00,0.38,"20,792.00","5,948,636.70"
38,2025-12-23,288.00,290.00,285.20,286.90,-0.66,"23,575.00","6,746,825.50"
39,2025-12-22,288.00,290.00,286.00,288.80,-0.35,"20,208.00","5,801,029.30"
40,2025-12-21,290.00,291.00,287.20,289.80,-0.75,"27,646.00","7,969,548.30"
41,2025-12-18,297.00,297.00,291.00,292.00,-0.68,"11,848.00","3,463,805.30"
42,2025-12-17,294.90,296.00,292.00,294.00,0.38,"26,518.00","7,791,190.30"
43,2025-12-16,292.00,292.90,288.00,292.90,1.21,"14,912.00","4,341,221.60"
44,2025-12-15,288.00,290.00,286.20,289.40,-0.21,"24,328.00","7,006,418.90"
45,2025-12-14,292.00,293.00,287.10,290.00,-0.68,"27,744.00","8,008,254.70"
46,2025-12-11,293.00,293.00,288.00,292.00,0.21,"26,009.00","7,529,284.40"
47,2025-12-10,297.00,297.00,290.00,291.40,-0.31,"24,514.00","7,124,583.70"
48,2025-12-09,298.90,298.90,292.00,292.30,-1.45,"37,931.00","11,132,498.70"
49,2025-12-08,302.00,302.00,295.00,296.60,-0.77,"24,934.00","7,391,367.60"
50,2025-12-07,304.00,304.00,295.50,298.90,0.23,"22,681.00","6,735,304.10"
51,2025-12-03,304.00,304.00,298.10,298.20,-0.93,"23,796.00","7,133,576.80"
52,2025-12-02,302.90,302.90,300.00,301.00,-0.95,"40,658.00","12,222,393.70"
53,2025-12-01,305.00,306.00,300.30,303.90,-1.01,"56,148.00","16,981,122.60"
54,2025-11-30,322.40,322.40,306.00,307.00,-3.63,"67,768.00","20,956,928.80"
55,2025-11-27,330.00,330.00,322.10,328.90,1.36,"192,110.00","62,835,151.20"
56,2025-11-26,325.00,325.00,321.00,324.50,1.41,"63,588.00","20,576,015.00"
57,2025-11-25,319.00,321.00,316.30,320.00,0.95,"48,790.00","15,555,151.10"
58,2025-11-24,317.90,318.00,312.00,317.00,0.32,"33,678.00","10,682,338.50"
59,2025-11-23,315.00,316.00,313.20,316.00,1.15,"61,239.00","19,272,047.00"
60,2025-11-20,312.00,313.90,312.00,312.40,-0.13,"23,008.00","7,195,946.30"
61,2025-11-19,315.00,315.00,312.00,312.80,-0.54,"22,061.00","6,893,003.70"
62,2025-11-18,314.00,316.90,311.60,314.50,0.26,"24,019.00","7,533,338.60"
63,2025-11-17,318.20,318.20,310.10,313.70,0.54,"24,424.00","7,619,221.40"
64,2025-11-16,313.00,314.50,310.10,312.00,0.00,"22,740.00","7,086,510.60"
65,2025-11-13,313.00,313.90,311.50,312.00,-0.32,"39,923.00","12,469,171.30"
66,2025-11-12,313.00,316.90,312.00,313.00,-0.25,"19,975.00","6,242,919.60"
67,2025-11-11,312.00,314.00,312.00,313.80,0.38,"29,052.00","9,089,277.50"
68,2025-11-10,315.00,315.00,312.00,312.60,-0.76,"60,370.00","18,863,894.30"
69,2025-11-09,318.00,318.80,312.00,315.00,-0.94,"121,484.00","38,117,064.40"
70,2025-11-06,317.00,320.80,316.00,318.00,0.95,"223,177.00","71,060,057.80"
71,2025-11-05,309.10,315.00,308.00,315.00,0.96,"41,787.00","12,968,375.10"
72,2025-11-04,322.00,322.00,309.10,312.00,-1.58,"56,192.00","17,517,405.30"
73,2025-11-03,320.30,320.30,312.00,317.00,0.63,"26,537.00","8,347,086.80"
74,2025-11-02,319.70,325.90,313.00,315.00,0.48,"34,431.00","10,855,529.00"
75,2025-10-30,316.60,319.90,310.00,313.50,0.48,"28,033.00","8,779,259.10"
76,2025-10-29,308.70,320.00,308.70,312.00,-0.95,"27,920.00","8,746,121.80"
77,2025-10-28,309.00,318.00,309.00,315.00,1.94,"20,072.00","6,307,339.60"
78,2025-10-26,310.00,310.00,305.00,309.00,-0.29,"18,308.00","5,623,206.80"
79,2025-10-19,307.90,311.00,305.00,309.90,0.32,"14,571.00","4,476,640.70"
80,2025-10-16,312.00,312.00,305.50,308.90,0.29,"18,464.00","5,661,314.40"
81,2025-10-15,308.00,308.50,306.00,308.00,-0.32,"24,390.00","7,493,603.40"
82,2025-10-14,310.50,313.90,307.00,309.00,-0.32,"26,968.00","8,314,724.90"
83,2025-10-13,307.00,311.00,306.20,310.00,0.75,"18,227.00","5,619,864.70"
84,2025-10-12,317.00,317.00,307.00,307.70,-2.93,"73,570.00","22,745,799.30"
85,2025-10-09,318.00,324.00,314.00,317.00,1.47,"44,571.00","14,183,868.30"
86,2025-10-08,315.00,315.00,310.50,312.40,-1.42,"43,145.00","13,452,253.40"
87,2025-10-07,320.00,322.90,315.80,316.90,-0.81,"35,362.00","11,215,883.70"
88,2025-09-28,317.30,321.00,315.00,319.50,0.69,"26,821.00","8,532,207.90"
89,2025-09-25,311.00,317.90,311.00,317.30,0.41,"29,186.00","9,236,251.30"
90,2025-09-24,321.50,321.50,312.00,316.00,-0.32,"28,083.00","8,841,447.30"
91,2025-09-23,317.00,321.00,312.20,317.00,0.00,"61,925.00","19,628,069.40"
92,2025-09-21,293.00,322.00,293.00,317.01,6.13,"67,958.00","21,036,109.00"
93,2025-09-18,310.90,310.90,293.00,298.70,-5.82,"3,170.00","948,638.00"
94,2025-09-08,320.30,321.00,317.00,317.16,-1.23,"69,424.00","22,091,514.00"
95,2025-09-07,327.80,327.80,320.60,321.11,-1.11,"49,379.00","15,897,110.90"
96,2025-09-04,324.00,325.40,322.20,324.71,0.19,"32,179.00","10,417,268.60"
97,2025-09-03,323.50,326.70,323.50,324.08,-0.44,"29,206.00","9,482,167.10"
98,2025-09-02,334.00,334.00,325.00,325.50,-0.60,"25,961.00","8,487,008.40"
99,2025-09-01,329.60,329.60,323.20,327.47,1.31,"37,584.00","12,228,556.10"
100,2025-08-31,331.00,331.00,322.50,323.22,-1.32,"42,198.00","13,713,519.10"
101,2025-08-28,327.10,332.00,326.00,327.55,-1.13,"66,102.00","21,736,108.50"
102,2025-08-27,332.80,332.80,326.00,331.31,1.54,"45,857.00","15,106,965.60"
103,2025-08-26,326.00,329.00,325.40,326.28,-0.06,"27,429.00","8,951,746.50"
104,2025-08-25,323.00,328.00,323.00,326.49,0.09,"53,184.00","17,307,499.80"
105,2025-08-24,330.90,330.90,326.00,326.20,-0.93,"50,565.00","16,540,565.60"
106,2025-08-21,333.00,334.00,328.60,329.26,-0.97,"56,884.00","18,775,560.30"
107,2025-08-20,336.00,338.00,332.10,332.50,-0.94,"31,830.00","10,611,929.60"
108,2025-08-19,338.00,339.00,335.00,335.67,-0.60,"42,199.00","14,206,187.00"
109,2025-08-18,337.00,338.80,334.00,337.68,0.90,"81,072.00","27,303,826.80"
110,2025-08-17,332.50,337.00,332.00,334.66,0.66,"80,302.00","26,881,288.10"
111,2025-08-14,331.10,333.90,330.30,332.45,0.60,"86,636.00","28,776,378.50"
112,2025-08-13,332.00,335.00,330.00,330.48,-0.15,"77,384.00","25,688,106.50"
113,2025-08-12,333.00,334.50,328.00,330.97,-1.04,"123,924.00","41,007,028.90"
114,2025-08-11,333.30,344.90,333.00,334.44,2.32,"377,771.00","127,070,981.70"
115,2025-08-07,334.30,334.30,325.10,326.85,-0.29,"41,801.00","13,696,872.30"
116,2025-08-06,331.80,331.80,322.50,327.80,0.74,"47,800.00","15,610,082.00"
117,2025-08-05,325.60,334.00,325.00,325.39,-0.77,"52,835.00","17,323,759.50"
118,2025-08-04,322.00,329.00,322.00,327.91,0.47,"73,743.00","24,069,357.30"
119,2025-08-03,328.00,329.90,323.00,326.37,-1.75,"89,591.00","29,224,450.40"
120,2025-07-31,334.80,336.60,327.00,332.18,0.03,"128,639.00","42,777,783.90"
121,2025-07-30,342.00,342.00,331.50,332.08,-0.98,"109,653.00","36,788,785.70"
122,2025-07-29,338.40,340.10,333.10,335.35,1.07,"187,129.00","63,071,404.20"
123,2025-07-28,330.00,333.50,324.00,331.79,-0.07,"118,015.00","38,745,121.40"
124,2025-07-27,329.90,339.00,329.90,332.03,-1.35,"129,779.00","43,423,538.00"
125,2025-07-24,338.00,341.00,335.10,336.59,-0.89,"72,244.00","24,367,907.80"
126,2025-07-23,340.00,342.00,334.20,339.60,0.01,"121,584.00","41,182,967.20"
127,2025-07-22,338.00,341.90,334.00,339.57,2.25,"142,308.00","48,286,338.80"
128,2025-07-21,331.00,335.00,325.40,332.11,0.57,"104,403.00","34,510,759.50"
129,2025-07-20,334.90,342.00,326.00,330.22,-0.42,"226,513.00","76,062,087.30"
130,2025-07-17,328.00,333.50,328.00,331.60,1.37,"187,049.00","62,017,332.40"
131,2025-07-16,329.90,330.10,324.00,327.13,1.06,"142,187.00","46,621,305.00"
132,2025-07-15,312.10,326.00,311.70,323.70,2.53,"106,227.00","33,639,078.00"
133,2025-07-14,329.00,329.00,314.20,315.71,-3.46,"115,004.00","36,558,787.30"
134,2025-07-13,320.90,333.50,320.90,327.02,3.91,"215,092.00","70,109,382.30"
135,2025-07-10,304.20,320.00,304.10,314.70,3.45,"258,347.00","81,470,959.80"
