S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2011-03-24,330.0,324.0,324.0,324.0,0.0,20.0,6480.0
2,2011-03-25,324.0,308.0,296.0,296.0,0.0,30.0,9060.0
3,2011-03-27,296.0,291.0,267.0,267.0,0.0,640.0,172580.0
4,2011-03-28,267.0,254.0,254.0,254.0,0.0,1850.0,469900.0
5,2011-03-29,254.0,242.0,229.0,229.0,0.0,130.0,30050.0
6,2011-04-28,229.0,191.0,188.0,188.0,0.0,200.0,37690.0
7,2011-05-19,188.0,185.0,185.0,185.0,0.0,90.0,16650.0
8,2011-05-22,185.0,182.0,182.0,182.0,0.0,70.0,12740.0
9,2011-05-25,182.0,182.0,182.0,182.0,0.0,40.0,7280.0
10,2011-06-06,182.0,179.0,176.0,176.0,0.0,20.0,3550.0
11,2011-06-07,176.0,170.0,164.0,164.0,0.0,30.0,5010.0
12,2011-06-08,164.0,156.0,156.0,156.0,0.0,10.0,1560.0
13,2011-07-03,156.0,149.0,149.0,149.0,0.0,10.0,1490.0
14,2011-09-04,149.0,147.0,145.0,145.0,0.0,300.0,43540.0
15,2011-09-19,145.0,143.0,141.0,141.0,0.0,80.0,11300.0
16,2011-09-20,141.0,139.0,139.0,139.0,0.0,10.0,1390.0
17,2011-09-21,139.0,137.0,131.0,131.0,0.0,230.0,30510.0
18,2011-09-22,131.0,129.0,129.0,129.0,0.0,10.0,1290.0
19,2011-10-24,129.0,127.0,125.0,125.0,0.0,50.0,6270.0
20,2011-11-08,125.0,123.0,113.0,113.0,0.0,478.0,54438.0
21,2011-11-09,113.0,111.0,103.0,107.0,0.0,464.0,49472.0
22,2011-11-10,107.0,110.0,107.0,110.0,0.0,466.0,50786.0
23,2011-11-13,110.0,108.0,106.0,106.0,0.0,100.0,10680.0
24,2011-11-14,106.0,106.0,103.0,106.0,0.0,160.0,16750.0
25,2011-11-15,106.0,105.0,103.0,104.0,0.0,90.0,9340.0
26,2011-11-16,104.0,102.0,100.0,100.0,0.0,30.0,3020.0
27,2011-11-21,100.0,104.0,102.0,104.0,0.0,90.0,9200.0
28,2011-11-22,104.0,110.0,106.0,107.0,0.0,470.0,50400.0
29,2011-11-23,107.0,107.0,105.0,105.0,0.0,210.0,22230.0
30,2011-11-24,105.0,105.0,103.0,104.0,0.0,470.0,48760.0
31,2011-11-27,104.0,104.0,104.0,104.0,0.0,10.0,1040.0
32,2011-12-05,102.0,102.0,100.0,102.0,0.0,40.0,4060.0
33,2011-12-06,102.0,104.0,103.0,103.0,0.0,40.0,4150.0
34,2011-12-07,103.0,102.0,102.0,102.0,0.0,80.0,8160.0
35,2011-12-08,102.0,102.0,102.0,102.0,0.0,30.0,3060.0
36,2011-12-11,102.0,104.0,104.0,104.0,0.0,40.0,4160.0
37,2011-12-12,104.0,102.0,102.0,102.0,0.0,40.0,4080.0
38,2011-12-13,102.0,100.0,100.0,100.0,0.0,10.0,1000.0
39,2011-12-14,100.0,99.0,99.0,99.0,0.0,60.0,5940.0
40,2011-12-15,99.0,98.0,98.0,98.0,0.0,10.0,980.0
41,2011-12-18,98.0,98.0,96.0,97.0,0.0,630.0,60566.0
42,2011-12-19,97.0,98.0,92.0,94.0,0.0,840.0,80328.0
43,2011-12-20,94.0,94.0,92.0,94.0,0.0,344.0,31864.0
44,2011-12-21,94.0,94.0,92.0,93.0,0.0,174.0,16242.0
45,2011-12-22,93.0,99.0,94.0,99.0,0.0,624.0,61140.0
46,2011-12-26,99.0,99.0,98.0,98.0,0.0,552.0,54624.0
47,2011-12-27,98.0,98.0,93.0,95.0,0.0,972.0,94152.0
48,2011-12-28,95.0,96.0,91.0,92.0,0.0,1056.0,98664.0
49,2011-12-29,92.0,93.0,89.0,92.0,0.0,1226.0,111956.0
50,2012-01-01,92.0,93.0,90.0,93.0,0.0,1022.0,93504.0
51,2012-01-02,93.0,93.0,90.0,92.0,0.0,1052.0,96040.0
52,2012-01-03,92.0,93.0,91.0,92.0,0.0,772.0,70660.0
53,2012-01-04,92.0,94.0,88.0,88.0,0.0,648.0,59832.0
54,2012-01-05,88.0,89.0,89.0,89.0,0.0,108.0,9612.0
55,2012-01-08,89.0,91.0,90.0,90.0,0.0,358.0,32240.0
56,2012-01-09,90.0,99.0,91.0,97.0,0.0,1432.0,135164.0
57,2012-01-10,89.0,97.0,95.0,96.0,0.0,756.0,72612.0
58,2012-01-11,96.0,96.0,91.0,94.0,0.0,756.0,71376.0
59,2012-01-12,94.0,95.0,88.0,88.0,0.0,1068.0,100728.0
60,2012-01-16,88.0,94.0,89.0,94.0,0.0,1420.0,130194.0
61,2012-01-17,94.0,98.0,93.0,98.0,0.0,860.0,82144.0
62,2012-01-18,98.0,99.0,94.0,99.0,0.0,1120.0,107924.0
63,2012-01-19,99.0,98.0,98.0,98.0,0.0,120.0,11760.0
64,2012-01-22,98.0,99.0,98.0,99.0,0.0,1234.0,121130.0
65,2012-01-23,99.0,102.0,91.0,95.0,0.0,1200.0,115740.0
66,2012-01-25,95.0,94.0,90.0,92.0,0.0,240.0,22068.0
67,2012-01-26,92.0,95.0,92.0,95.0,0.0,1180.0,111692.0
68,2012-01-29,95.0,95.0,93.0,94.0,0.0,1876.0,176252.0
69,2012-01-31,94.0,95.0,93.0,94.0,0.0,960.0,89808.0
70,2012-02-01,94.0,94.0,91.0,91.0,0.0,192.0,17796.0
71,2012-02-02,91.0,91.0,89.0,90.0,0.0,682.0,61642.0
72,2012-02-05,90.0,90.0,88.0,90.0,0.0,995.0,88627.0
73,2012-02-06,90.0,92.0,91.0,92.0,0.0,372.0,34152.0
74,2012-02-07,92.0,92.0,91.0,91.0,0.0,288.0,26220.0
75,2012-02-08,91.0,92.0,91.0,92.0,0.0,264.0,24204.0
76,2012-02-09,92.0,93.0,93.0,93.0,0.0,24.0,2232.0
77,2012-02-12,93.0,96.0,93.0,93.0,0.0,462.0,43818.0
78,2012-02-13,93.0,95.0,92.0,95.0,0.0,748.0,70132.0
79,2012-02-14,95.0,97.0,95.0,95.0,0.0,222.0,21342.0
