Date_Stock,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,Volatility,Date_News,Sentiment_Score,Prediction
2017-02-08,0.0,346.0,334.0,346.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Neutral
2017-02-21,346.0,352.0,352.0,352.0,10.0,0.0,0.0,0.0,0.0,0.4786324786324485,0.09572649572648971,0.0,,0.0,Neutral
2017-02-23,352.0,380.0,359.0,380.0,50.0,0.0,0.0,0.0,0.0,3.0817931672631858,0.692939830033829,0.0,,0.0,Neutral
2017-02-26,380.0,401.0,387.0,401.0,30.0,0.0,0.0,0.0,0.0,6.7614000524608855,1.9066318745192405,0.0,,0.0,Neutral
2017-03-01,401.0,441.0,409.0,441.0,72.0,384.0,0.0,0.0,0.0,12.758113138556439,4.07692812732668,0.0,,0.0,Neutral
2017-03-02,441.0,484.0,449.0,484.0,58.0,411.6,0.0,0.0,0.0,20.741200449445444,7.409782591750433,0.0,,0.0,Neutral
2017-03-05,484.0,532.0,493.0,532.0,90.0,447.6,0.0,0.0,0.0,30.588448907270845,12.045515854854516,0.0,2017-03-05,0.8794715404510498,Strongly Positive
2017-03-06,532.0,574.0,542.0,574.0,54.0,486.4,0.0,0.0,0.0,41.30537064594006,17.897486813071623,0.0,,0.0,Neutral
2017-03-07,574.0,631.0,585.0,631.0,236.0,532.4,0.0,0.0,0.0,53.778111374003515,25.073611725258004,0.0,,0.0,Neutral
2017-03-09,631.0,694.0,643.0,694.0,58.0,583.0,483.5,0.0,0.0,67.9629867435803,33.651486728922464,121.16678129293065,,0.0,Neutral
2017-03-13,694.0,763.0,728.0,763.0,182.0,638.8,525.2,0.0,0.0,83.80625962010248,43.68244130715847,139.02741536194299,2017-03-13,0.9171338677406312,Strongly Positive
2017-03-21,663.0,689.0,676.0,689.0,50.0,670.2,558.9,0.0,0.0,89.36088925703461,52.8181308971337,133.0968319182191,,0.0,Neutral
2017-03-22,689.0,702.0,702.0,702.0,14.0,695.8,591.1,0.0,0.0,93.73148638845396,61.00080199539776,123.61989232230296,,0.0,Neutral
2017-03-29,702.0,737.0,737.0,737.0,14.0,717.0,624.7,0.0,0.0,98.87960110522465,68.57656181736314,111.25351430154669,,0.0,Neutral
2017-04-04,737.0,751.0,751.0,751.0,14.0,728.4,655.7,0.0,86.61844484410008,102.9030003721507,75.44184952832066,96.60463526951263,,0.0,Neutral
2017-04-10,737.0,751.0,751.0,751.0,10.0,726.0,682.4,0.0,86.4716636175309,104.88255250011662,81.32999012267985,79.20746317249552,,0.0,Neutral
2017-04-13,751.0,766.0,766.0,766.0,10.0,741.4,705.8,0.0,86.14232209511987,106.43482208755302,86.35095651565449,62.67872224465202,,0.0,Neutral
2017-04-18,766.0,796.0,781.0,796.0,20.0,760.2,728.0,0.0,86.37200736425561,108.83121766645559,90.8470087458147,48.527197414325364,,0.0,Neutral
2017-04-24,796.0,811.0,811.0,811.0,10.0,775.0,746.0,0.0,85.71428571196911,110.66507496996667,94.8106219906451,41.41121694527839,,0.0,Neutral
2017-04-25,811.0,859.0,827.0,859.0,38.0,796.6,762.5,623.0,85.85086041835199,114.66977713117933,98.78245301875195,50.306284122585026,,0.0,Neutral
2017-04-26,859.0,893.0,876.0,893.0,28.0,825.0,775.5,650.35,85.46168958507572,119.2128369198083,102.86852979896324,65.0781581382471,,0.0,Neutral
2017-04-27,893.0,910.0,910.0,910.0,10.0,853.8,797.6,678.25,84.71074379920258,122.76978875511816,106.84878159019422,69.79366415052009,,0.0,Neutral
2017-04-30,893.0,910.0,910.0,910.0,20.0,876.6,818.4,704.75,82.6697892244558,124.157488469334,110.31052296602218,69.12822224758243,,0.0,Neutral
2017-05-02,910.0,983.0,928.0,983.0,44.0,911.0,843.0,733.85,83.06636155340291,129.65317926002353,114.17905422482247,79.87768427066777,,0.0,Neutral
2017-05-04,983.0,1002.0,1002.0,1002.0,10.0,939.6,868.1,761.9,80.87855296865038,133.99706031529286,118.14265544291655,86.88491749946553,,0.0,Neutral
2017-05-08,1002.0,1022.0,1022.0,1022.0,10.0,965.4,895.2,788.8,99.99999999579579,137.468795497452,122.00788345382365,88.54979766587114,,0.0,Neutral
2017-05-09,1022.0,1042.0,1042.0,1042.0,10.0,991.8,922.8,814.3,99.99999999588235,140.2176615746713,125.64983907799319,86.80092165409341,,0.0,Neutral
2017-05-11,1022.0,1094.0,1073.0,1094.0,24.0,1028.6,952.6,840.3,99.99999999607843,144.92155765711186,129.50418279381694,89.5422929247532,,0.0,Neutral
2017-05-16,1094.0,1094.0,1094.0,1094.0,10.0,1050.8,980.9,863.45,99.99999999591837,146.95541860310232,132.994429955674,84.38990197621784,,0.0,Neutral
2017-05-21,1094.0,1159.0,1115.0,1159.0,30.0,1082.2,1010.9,886.7,99.99999999656863,152.0593789613216,136.80741975680354,89.41470174914754,,0.0,Neutral
2017-05-22,1159.0,1205.0,1182.0,1205.0,20.0,1118.8,1042.1,908.8,99.99999999681093,157.99485355580885,141.0449065166046,97.74962347185293,,0.0,Neutral
2017-05-23,1205.0,1278.0,1229.0,1278.0,38.0,1166.0,1078.9,938.25,99.99999999709543,166.668004835754,146.1695261804345,110.88076679228273,,0.0,Neutral
2017-05-24,1278.0,1405.0,1303.0,1405.0,80.0,1228.2,1128.4,973.4,99.9999999976431,181.69491247860844,153.27460344006928,134.9742362247129,,0.0,Neutral
2017-05-28,1405.0,1519.0,1433.0,1519.0,40.0,1313.2,1182.0,1012.5,99.99999999787879,200.49155051812568,162.71799285568056,172.13044149391197,,0.0,Neutral
2017-05-30,1519.0,1579.0,1549.0,1579.0,20.0,1397.2,1239.7,1053.9,99.99999999795918,217.71978202466346,173.71835068947715,199.60408034128224,,0.0,Neutral
2017-05-31,1579.0,1707.0,1610.0,1707.0,54.0,1497.6,1308.2,1101.7,99.99999999824341,238.94737329588656,186.76415521075904,231.57182711010267,,0.0,Neutral
2017-06-01,1707.0,1775.0,1741.0,1775.0,20.0,1597.0,1381.5,1152.15,99.9999999983815,258.2801314337862,201.0673504553645,252.9691461204094,,0.0,Neutral
2017-06-04,1775.0,1952.0,1810.0,1952.0,58.0,1706.4,1467.3,1209.95,99.99999999855521,284.6031740611004,217.7745151765117,287.73794018554867,,0.0,Neutral
2017-06-05,1952.0,2147.0,1991.0,2147.0,60.0,1832.0,1572.6,1276.75,99.9999999987773,317.5388550476159,237.72738315073258,326.07027190810015,,0.0,Neutral
2017-06-06,2147.0,2361.0,2189.0,2361.0,60.0,1988.4,1692.8,1351.85,99.99999999895445,356.79571217326065,261.5410489552382,374.5998754226525,2017-06-06,-0.6037201881408691,Strongly Negative
2017-06-07,2361.0,2597.0,2408.0,2597.0,68.0,2166.4,1832.0,1437.05,99.99999999909969,402.31267189080813,289.6953735423522,428.0171336134416,,0.0,Neutral
2017-06-08,2597.0,2856.0,2648.0,2856.0,178.0,2382.6,1989.8,1534.35,99.99999999920544,454.05031643429083,322.5663621207399,487.7886154199719,,0.0,Neutral
2017-06-11,2856.0,3141.0,2913.0,3141.0,4040.0,2620.4,2163.4,1645.9,99.99999999931607,512.1461881827825,360.4823273331484,560.0932858809226,,0.0,Neutral
