Date,Headline,Link,Full Content,Sentiment_Score
2024-05-15,"Promoter Shares of JFL, MPFL And KSBBL In Auction From Today",https://www.sharesansar.com/newsdetail/promoter-shares-of-jfl-mpfl-and-ksbbl-in-auction-from-today-2024-05-15,"The existing promoter of
Janaki Finance Company Limited (JFL)
is auctioning 1,15,000 units of shares to its promoter shareholders from today.
1,15,000 units of promoter shares of JFL will be auctioned to the existing promoter shareholders. Individual investors, companies, and institutions can bid for the auction. The shareholders should submit their bids at the central office of the company within 35 days from the date of publication of this notice, i.e. 2nd Jestha, 2081. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be auctioned to the general public or institutions.
Notice:
Similarly, The existing promoter of
Janaki Finance Company Limited (JFL)
is auctioning 12,000 units of shares to its promoter shareholders from today.
12,000 units of promoter shares of JFL will be auctioned to the existing promoter shareholders. Individual investors, companies, and institutions can bid for the auction.
The shareholders should submit their bids at the central office of the company within 35 days from the date of publication of this notice, i.e. 2nd Jestha, 2081. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be auctioned to the general public or institutions.
JFL closed at Rs. 512.70.
Auction Notice:
Similarly, The existing promoter of
Multipurpose Finance Company Limited (MPFL)
is auctioning 39,031 units of shares to its promoter shareholders. The auction is open from today i.e. 2nd Jestha, 2081.
Puskar Pandit intends to sell 39,031 units of promoter shares to the existing promoter shareholders. Interested shareholders are requested to bid for the auction within 35 days from this notice's publication date. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be auctioned to the general public or institutions.
As of writing, MPFL has an LTP of Rs. 445.30. Meanwhile, MPFLPO has an LTP of Rs. 202.00.
Auction Notice:
The existing promoters of
Kamana Sewa Bikas Bank Limited (KSBBL)
are auctioning 5,980 units of shares to interested promoter shareholders from today i.e. 2nd Jestha, 2081.
5,980 unit promoter shares of KSBBL will be auctioned. Interested promoter shareholders are eligible to bid for the auction within 35 days from this notice's publication date, i.e. 2nd Jestha. The shareholders should submit their bids at the central office of the bank located at Gyaneshwor, Kathmandu.
If no bids are received from existing promoter shareholders within the specified timeframe, the shares will later be opened for auction to the general public.
KSBBL closed at Rs. 377.40. Meanwhile, KSBBLP has an LTP of Rs. 105.00.
Auction Notice:",0.9267395734786987
2024-04-22,"2,50,971 Units Promoter Shares of Multipurpose Finance Limited in Auction From Today",https://www.sharesansar.com/newsdetail/250971-units-promoter-shares-of-multipurpose-finance-limited-in-auction-from-today-2024-04-22,"The existing promoter of
Multipurpose Finance Company Limited (MPFL)
is auctioning 2,50,971 units of shares to its promoter shareholders. The auction is open from today i.e. 10th Baishakh, 2081.
United Ajod Insurance intends to sell 2,50,971 units of promoter shares to the existing promoter shareholders. Interested shareholders are requested to bid for the auction within 35 days from this notice's publication date. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be auctioned to the general public or institutions.
As of writing, MPFL has an LTP of Rs. 372.30. Meanwhile, MPFLPO has an LTP of Rs. 202.00.
Auction Notice:",0.9313379526138306
2024-01-03,"56,000 Units Promoter Shares of Multipurpose Finance Limited in Auction From Today",https://www.sharesansar.com/newsdetail/56000-units-promoter-shares-of-multipurpose-finance-limited-in-auction-from-today-2024-01-03,"The existing promoters of
Multipurpose Finance Company Limited (MPFL),
Bijaya Kumar Thakur
and Dhirendra Thakur are auctioning 26,000 units and 30,000 units of promoter shares to its promoter shareholders respectively. The auction is open from today i.e. 18th Poush, 2080.
56,000 units of promoter shares will be auctioned to the existing promoter shareholders. Only eligible shareholders are requested to bid for the auction within 15 days from this notice's publication date.
As of writing, MPFL has an LTP of Rs. 320. Meanwhile, MPFLPO has an LTP of Rs.150.00 as of 5th December 2023.
Auction Notice:",0.9212427139282227
2023-11-27,Promoter Shares of Multipurpose Finance Limited in Auction From Today,https://www.sharesansar.com/newsdetail/promoter-shares-of-multipurpose-finance-limited-in-auction-from-today-2023-11-27,"The existing promoter of
Multipurpose Finance Company Limited (MPFL)
is auctioning 56,000 units of shares to its promoter shareholders. The auction is open from today i.e. 11th Mangsir, 2080.
Dhirendra Thakur intends to sell 30,000 units, and Bijaya Kumar Thakur intends to sell 26,000 units of promoter shares to the existing promoter shareholders.  Interested shareholders are requested to bid for the auction within 35 days from this notice's publication date. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be auctioned to the general public or institutions.
Auction Notice:
The existing promoter of
Multipurpose Finance Company Limited (MPFL)
is auctioning 1,000 units of shares to its interested promoter shareholders including the general public. The auction is open from today i.e. 11th Mangsir, 2080.
Lina Bista intends to sell 1,000 units of promoter shares to the interested promoter shareholders including the general public. Interested individuals are requested to bid for the auction within 15 days from this notice's publication date.
As of writing, MPFL has an LTP of Rs. 288.90. Meanwhile, MPFLPO has an LTP of Rs. 181.00  as of 27th February, 2023.
Auction Notice:",0.9296665787696838
2023-06-08,4.06 Lakh Promoter Shares of Multipurpose Finance Converted into Public Shares; Shareholding Ratio Changed To 51: 49,https://www.sharesansar.com/newsdetail/406-lakh-promoter-shares-of-multipurpose-finance-converted-into-public-shares-shareholding-ratio-changed-to-51-49-2023-06-08,"406,800 units of promoter shares of
Multipurpose Finance Limited (MPFL)
have been converted into public shares making the promoter-to-public shares ratio of the company 51:49.
As of now, the finance company has 4,520,000 unit shares listed in NEPSE. Likewise, the shareholding structure consisted of promotors (60%) and the public (40%) has been converted to 51% Promoter shares and 49% Public shares.
MPFL closed at Rs. 308 yesterday.",0.8871347308158875
2021-03-12,These Two Companies Are Auctioning Their Shares From Today,https://www.sharesansar.com/newsdetail/these-two-companies-are-auctioning-their-shares-from-today-2021-03-12,"Multipurpose Finance Company Limited (MPFL)
is auctioning its 17,59,621 units of promoter shares from today, i.e. 28th Falgun. The auction will close on 13th Chaitra, 2077.
Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity for shares is 1000 units, there is no upper limit for both shares. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Civil Capital Market Limited is appointed the auction manager. As of writing, Multipurpose Finance Company Limited’s last day closing price of ordinary shares stands at Rs. 179 per share.
Auction Notice
Sana Kisan Laghubitta Bittiya Sanstha Limited (SKBBL)
is also auctioning its promoter rights shares and ordinary rights shares from today, i.e. 28th Falgun. This auction will conclude on 13th Chaitra, 2077.
The company had issued a rights offering from Mangsir 25, 2072 to Poush 30, 2072. In the issue, 3,368 units of promoter rights shares and 9,074 units of ordinary rights shares were unclaimed. The same right shares will now be auctioned.
Rs. 100 is the minimum bid rate and 100 is the minimum bid quantity. Bidders can bid for the entirety of shares. However, bidders are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Announcement",0.8977957963943481
2021-03-03,"Multipurpose Finance Company (MPFL) Re-auctioning 17,59,621 Promoter Shares",https://www.sharesansar.com/newsdetail/multipurpose-finance-company-mpfl-re-auctioning-1759621-promoter-shares-2021-03-03,"Multipurpose Finance Company Limited (MPFL)
is auctioning its 17,59,621 units of promoter shares. The auction will open from 28th Falgun and will close on 13th Chaitra, 2077.
Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity for shares is 1000 units, there is no upper limit for both shares. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Civil Capital Market Limited is appointed the auction manager. As of writing, Multipurpose Finance Company Limited’s last day closing price of ordinary shares stands at Rs. 177 per share.
Auction Notice",0.928572416305542
2021-01-01,Shares of These Companies will be Auctioned from Today,https://www.sharesansar.com/newsdetail/shares-of-these-companies-will-be-auctioned-from-today-2021-01-01,"Nepal Finance Limited (NFS)
is auctioning its 2,55,078.55 units of promoter shares and 2,60,169.50 units of ordinary shares. The auction is open from 17th Poush and will close on 24th Poush, 2077.
The existing promoters, general public, and institutions are all eligible to bid for the auction.
Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity for promoters’ shares is 1000 units, the minimum bid quantity for ordinary shares is 100 units. There is no upper limit for both shares. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Prabhu Capital Limited is appointed the auction manager.
Auction Notice
Multipurpose Finance Company Limited (MPFL)
is auctioning its 17,59,621 units of promoter shares. The auction will open from 17 Poush till 2nd Magh, 2077.
Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity for shares is 1000 units, there is no upper limit for both shares. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Civil Capital Market Limited is appointed the auction manager. Bids will be opened at the issue manager's office in Sundhara on Poush 17, starting from 10 am.
Auction Notice",0.9187149405479431
2019-10-23,"Multipurpose Finance right share auction closes on Kartik 7, 2076; don’t forget to place your bids",https://www.sharesansar.com/newsdetail/multipurpose-finance-right-share-auction-closes-on-kartik-7-2076-dont-forget-to-place-your-bids,"Multipurpose Finance Limited (MPFL) is selling 24.87 lakh units of unsubscribed right shares through auction from Ashwin 30, 2076. The bids will be accepted till Kartik 7, 2076 i.e. only two days remain to place bids.
The company is auctioning 1,860,721 units of promoter shares and 626,557 units of ordinary shares. Civil Capital Market has been appointed as the issue manager.
The minimum bid amount is set at Rs.100 per share. Bids below the minimum bid amount will be deemed invalid.
Application forms for the same can be obtained from Civil Capital, MPFL central office, outside valley branches of Civil Bank and Baglung and Mahendranagar branch of Century Bank for Rs.100 per form.
The bid amount should be either transferred to Civil Bank’s account no. 00210000482018 or Century bank’s account no. 0010001494CA.
MPFL had issued 3.58 Million units as 864.47% right shares.",0.9218675494194031
2018-06-25,Jebils Finance price falls to Rs 100 while 40% right issue began from yesterday; See the list of other companies trading below Rs 150,https://www.sharesansar.com/newsdetail/jebils-finance-price-falls-to-rs-100-while-40-right-issue-began-from-yesterday-see-the-list-of-other-companies-trading-below-rs-150,"Jebils Finance Limited (JEFL) is currently issuing 40% right shares for its shareholders. The finance company is issuing 23,11,650 unit right shares for Rs 100 per unit. The right issue is open from Ashadh 10, 2075 and will last till Shrawan 13, 2075.
However, the last traded price of the share of JEFL was Rs 100 as on Ashadh 11, 2075. Now the problem rises for the company because if the stock follows the bearish trend then the price of the stock will be below its par value. Then the shareholders might not claim for the right shares when they can get the shares of the company in the secondary market below par value.
The net worth of the company as per its third quarter report is Rs 108. So, the right share issue of the company is likely to go undersubscribed, but if the price of the stock does not recover in the secondary market the percentage of undersubscription can be estimated to be huge.
Along with JEFL, here are few stocks that have been trading below Rs 150 in the secondary market;
Note: Only those companies whose trading happend today has been takien into consideration in the below table. There are many more companies which transaction did not happen and have price below Rs 150 per unit.
Name of the company
Stock Symbol
Last Traded Price (LTP)
Barun Hydropower Company Limited
BARUN
147
Bhargav Bikas Bank Limited
BHBL
127
Central Finance Limited
CFCL
118
Chhyangdi Hydropower Company Limited
CHL
145
Corporate Development Bank Limited
CORBL
104
Dibyashwari Hydropower Company Limited
DHPL
110
Deva Bikas Bank Limited
DBBL
130
Goodwill Finance Company Limited
GFCL
126
Guheswori Finance Company Limited
GMFIL
130
Gurkhas Finance Limited
GUFL
109
Hamro Bikas Bank Limited
HAMRO
134
Hathway Finance Company Limited
HATH
139
Jyoti Bikas Bank Limited
JBBL
136
Kamana Sewa Bikas Bank Limited
KSBBL
150
Kankai Bikas Bank Limited
KNBL
122
Karnali development Bank Limited
KRBL
117
Khani Khola Hydropower Company Limited
KKHC
116
Lumbini Bikas Bank Limited
LBBL
145
Manjushree Finance Limited
MFIL
127
Nepal Community development Bank Limited
NCDB
113
Pokhara Finance Limited
PFL
132
Progressive Finance Limited
PROFL
150
Reliance Finance Limited
RLFL
123
Ridi Hydropower Development Company Limited
RHPC
122
Saptakoshi Development Bank Limited
SKDBL
122
Shangrila Development Bank Limited
SADBL
146
Sindhu Bikas Bank Limited
SINDU
126
Synergy Power Development Limited
SPDL
129
World Merchant Banking and Finance Limited
WMBF
110",0.6193391680717468
