Date,Headline,Link,Full Content
2025-02-20,Reminder! Last Day to Grab Dividend Proposed by Bishal Bazar Company Limited,https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-proposed-by-bishal-bazar-company-limited-2025-02-20,"Today is the last day to grab the 14% cash dividend
Bishal Bazar Company Limited (BBC)
proposed. The company has called its 34th AGM on 28th Falgun, 2081. The meeting will be held in the Army Officer's Club, Bhadrakali, Kathmandu, starting at 11 am that day.
Among other agendas, the AGM will endorse a 14% dividend. 14% cash dividend (including tax) has been proposed on the paid-up capital of Rs. 4.01 Arba.
The book closure date is on Falgun 9. Therefore, the shareholders maintained till today are entitled to dividend payout and can attend this AGM."
2025-02-11,"Bishal Bazar Company Limited Proposes 14% Cash Dividend, AGM Called on Falgun 28",https://www.sharesansar.com/newsdetail/bishal-bazar-company-limited-proposes-14-cash-dividend-agm-called-on-falgun-28-2025-02-11,"Bishal Bazar Company Limited (BBC)
has called its 34th AGM on 28th Falgun, 2081. The meeting will be held in the Army Officer's Club, Bhadrakali, Kathmandu, starting at 11 am that day.
Among other agendas, the AGM will endorse a 14% dividend. 14% cash dividend (including tax) has been proposed on the paid-up capital of Rs. 4.01 Arba.
Furthermore, an agenda is to endorse the auditor's report with PL statements, financial reports, and cash flow reports and appoint an auditor for the fiscal year 2081/82.
Falgun 9 is the book closure date. Thus, shareholders maintained before that day are entitled to the dividend payout and can attend this AGM.
AGM Notice:"
2024-11-26,Additional Promoter shares of Nepal Government of Bishal Bazar Company Limited Listed in NEPSE,https://www.sharesansar.com/newsdetail/additional-promoter-shares-of-nepal-government-of-bishal-bazar-company-limited-listed-in-nepse-2024-11-26,"3,96,08,600 unit additional Promoter shares of Nepal Government of
Bishal Bazar Company Limited (BBC)
have been listed in NEPSE.
As per the order given by the Supreme Court and Patan Appellate Court, the company was required to change its share structure. At that time, the company had a paid-up capital of Rs 5 crore. The company was then required to add Rs 3.96 arba in capital on behalf of the government. To facilitate this, the company increased its authorized capital to Rs 4.01 arba. Its paid-up and issued capital were also increased accordingly.
The same additional shares are now listed in NEPSE. BBC closed at Rs. 4,176.00."
2022-01-14,Bishal Bazar Company appoints Prabhu Capital as share registrar,https://www.sharesansar.com/newsdetail/bishal-bazar-company-appoints-prabhu-capital-as-share-registrar-2022-01-14,"Bishal Bazar Company has appointed Prabhu Capital as its share registrar.
The agreement was signed between MD of Bishal Bazar Company Mr. Gagan Bahadur B.K. and Chief Operating Officer of Prabhu Capital Mr. Basu Thapaliya amid a program.
Following the agreement, the merchant banker will now maintain a record of all share transactions, renew/block/transfer ownership of the shareholders, update the shareholder details, etc of the life insurance company, as per the media statement."
2021-06-21,SEBON's Red Flag on 51 Companies: Estimating 30-Day Downside Risk Using Monte-Carlo Simulation VAR,https://www.sharesansar.com/newsdetail/sebons-red-flag-on-51-companies-estimating-30-day-downside-risk-using-monte-carlo-simulation-var-2021-06-21,"Article by Santosh Adhikari
The Securities Board of Nepal (SEBON) recently issued a fresh warning about the possible risk of investing in 51 companies listed on the Nepal Stock Exchange (NEPSE). SEBON's press release comes on the back of stock markets touching record highs as the country’s economy continues to face disruption due to the second wave of the Covid-19 pandemic.
Anyone who has followed the stock market over the past year will know that the bourses have been performing impressively, ignoring economic disruptions during the second wave. The strong market performance is a stark contrast to the real economic growth of Nepal, which has suffered due to localized lockdowns imposed during the first and second waves. Even considering the above expectations earning growth of the companies, the stock prices cannot be explained by fundamentals alone.
Let's get a close-up look at the 51 companies that are deemed risky by SEBON. The stocks of 51 companies, with the exception of a few, are rising abnormally. For example, just in one year, stocks of 10 companies surged by 100 - 200%, 13 companies by 200-300%, 8 companies by 300-400%, 3 companies 400-500%, 5 companies 500-600%, and 4 companies by over 600%. If you ask me, is it normal? Well, the simple answer is ‘NO’. To protect the integrity of the investors, I will not comment further at this stage as not to prejudice any individual company. The least I can say is that I don’t find any valid reason for such a rise.
Because the SEBON warning was meant for the public, share price started falling value in a negative way, yet their effect could be even more devastating in the future. Many investors are under a lot of pressure, and things got heated. It’s easier to prevent a big mess than to clean one up, therefore the main aim of this article is to estimate the downside risk of stocks that is deemed risky by SEBON. The point here is that estimating the downside risk of your stock holdings will help you gauge the amount of money you will likely lose over the next 30-days.
The technique used is the Monte-Carlo estimation of VAR. Monte Carlo Simulation is a type of computational algorithm that is used to estimate the possible outcomes of an uncertain event. For this article, the historical price of 51 companies was retrieved from Nepal Stock Exchange (NEPSE) from 02/08/2020 to 16/06/2021. Some companies were listed in NEPSE a little later, for example, CGH was listed in NEPSE on 5th February 2021, data of such companies are available only after that period. The dataset is analyzed using Python specialized libraries (Pandas, Numpy, and Matplotlib).
Putting the reader in perspective, I tried to write in very plain language with fewer lines of code. Please note that one has to run the MC simulation separately for 51 companies in question. As you can see in the actual code, 500 random trials are drawn, but it’s up to you how many simulations you can set up. The MC- simulation of each company is shown below. For example, the graph has three components: time period (represented by X-axis, in our case- it is 30-day), a confidence level (denoted by the red line, which is 95%), and a loss amount (represented by Y-axis). The exact amount of potential fall in share price over the next 30-day time period starting from 17/06/2021 with different confidence levels is provided in the table.
Now let’s take one more look at it. For example, according to historical records, the average daily return of Corporate Development Bank Limited (CORBL) is 0.009027 or 0.9027% over the period from 02/08/2020 to 17/06/2021. During the same period, the daily volatility of CORBL was 0.034825 or 3.49%. The share price of CORBL on 17/6/2021 was Rs 683. Now, we can say that there is a 95% probability that over the period of the next 30-day starting from 18/06/2021, the share price of CORBL will not fall below Rs 584. Put another way, there is a 5% chance that the share price of CORBL will fall below Rs 584. Now, one can check the expected fall in the share price of CORBL at different confidence levels attached to it, which is shown in the table below. It is beyond the scope of this article to analyze one by one, as the data in the table speak itself.
COMPANY
SYMBOL
Daily
Value-at-Risk (VAR) -30-day window
Mu(
m
)
sigma(
s
)
95%
confidence
97.5%
confidence
99%
confidence
Corporate Development Bank Limited
CORBL
0.009027
0.034825
584
579.08
574.74
Narayani Development Bank Limited
NABBC
0.008149
0.063245
538
528
524
Gurkhas Finance Ltd.
GUFL
0.011873
0.39526
948
930
915
Multipurpose Finance Company Limited
MPFL
0.006793
0.038551
343
337
335
Nepal Finance Ltd.
NFS
0.006429
0.04822
329
321
310
Samriddhi Finance Company Limited
SFCL
0.007226
0.041563
315
310
308
Chandragiri Hills Limited
CGH
0.027952
0.052881
1246
1210
1177
Soaltee Hotel Limited
SHL
0.003133
0.026443
231
228
225
Ankhu Khola Jalvidhyut Company Ltd.
AKJCL
0.003133
0.02443
251
248
246
Arun Valley Hydropower Development Co. Ltd.
AHPC
0.008724
0.040382
403
401
395
Barun Hydropower Co. Ltd.
BARUN
0.009911
0.042217
484
479
476
Chhyangdi Hydropower Ltd.
CHL
0.008202
0.043138
340
338
336
Dibyashwori Hydropower Ltd.
DHPL
0.008534
0.045224
238
236
235
Himalaya Urja Bikas Company Limited
HURJA
0.008534
0.045224
218
211
210
Khanikhola Hydropower Co. Ltd.
KKHC
0.009549
0.042651
262
258
256
Liberty Energy Company Limited
LEC
0.002697
0.037048
317
316
314
Mountain Energy Nepal Limited
MEN
0.007605
0.033897
785
776
772
Mountain Hydro Nepal Limited
MHNL
0.007496
0.043191
356
354
351
Panchakanya Mai Hydropower Ltd.
PMHPL
0.007669
0.042194
263
261
259
Radhi Bidyut Company Ltd.
RADHI
0.009521
0.037077
913
900
887
Rairang Hydropower Development Company Ltd.
RRHP
0.009521
0.037077
764
758
757
RASUWAGADHI HYDROPOWER COMPANY LIMITED
RHPL
0.008234
0.041556
462
451
447
Ridi Hydropower Development Company Ltd.
RHPC
0.009942
0.040915
476
460
456
SANJEN JALAVIDHYUT COMPANY LIMITED
SJCL
0.006545
0.038635
382
380
379
Synergy Power Development Ltd.
SPDL
0.007909
0.035265
406
404
402
Union Hydropower Limited
UNHPL
0.010205
0.044581
364
358
356
UNIVERSAL POWER COMPANY LTD
UPCL
0.007821
0.038676
284
282
280
Upper Tamakoshi Hydropower Ltd
UPPER
0.006066
0.034793
644
636
631
Asian Life Insurance Co. Limited
ALICL
0.004162
0.024175
1272
1268
1265
Gurans Life Insurance Company Ltd.
GLICL
0.003088
0.024492
742
740
738
Life Insurance Co. Nepal
LICN
0.002901
0.02455
2280
2264
2260
Nepal Life Insurance Co. Ltd.
NLIC
0.002421
0.026219
1611
1597
1585
Reliance Life Insurance Limited
RLI
0.004308
0.028363
566
564
560
Himalayan Distillery Limited
HDL
0.006261
0.036119
4574
4546
4536
SHIVAM CEMENTS LTD
SHIVM
0.005
0.029016
1369
1368
1367
Ghodighoda Laghubitta Bittiya Sanstha Ltd.
GGBSL
0.00554
0.023416
717
713
711
Mahila Lagubitta Bittiya Sanstha Limited
MLBSL
0.04172
0.05165
5189
5050
4952
National Hydropower Company Ltd.
NHPC
0.008812
0.038123
213
212
211
Panchathar Power Company Ltd.
PPCL
0.00628
0.037646
321
315
311
Ajod Insurance Limited
AIL
0.005197
0.031839
783
782
782
IME General Insurance Ltd.
IGI
0.00569
0.031051
1211
1207
1202
Rastriya Beema Company Limited
RBCL
0.005152
0.029831
20337
20155
19916
Sanima General Insurance Limited
SGI
0.006092
0.033703
691
676
664
United Insurance Co. (Nepal) Ltd.
UIC
0.004002
0.027219
694
692
690
Citizen Investment Trust
CIT
0.003276
0.037648
3475
3430
3418
Hydroelectricity Investment and Development Company Ltd
HIDCL
0.006446
0.042939
271
268
266
Nepal Infrastructure Bank Limited
NIFRA
0.004871
0.037555
423
421
420
Nepal Reinsurance Company Limited
NRIC
0.006016
0.030804
1728
1711
1706
NRN Infrastructure and Development Limited
NRN
0.004369
0.036569
599
594
587
Bishal Bazar Company Limited
BBC
0.010787
0.051444
4904
4856
4844
Salt Trading Trading
STC
0.007177
0.040152
8758
8618
8523
The information in the above table answer the question, What is my worst-case scenario in the next 30 days? If one has invested in any of the companies above, this will give you an idea of what the share price might like in the next 30 days. Many people don’t like surprises. Losing money can be a catastrophe. Therefore, risk management is very important to identify the potential losses and develop strategies to minimize such losses.
Like last year, 2021 is not a normal year as Nepal is facing a second wave. Despite this, the stock market is touching a record high. SEBON responded firmly to this phenomenon.  I won’t argue whether SEBON did right or wrong, but the least I can say is better late than never, however it hit my mind where on earth SEBON has been all this time and let the madness happen. As a regulatory body why there is no early intervention/investigation from the fact that stocks are rising abnormally. I am certain that Pandora’s box of stock market problems will be opened up soon.
Adhikari is a Risk Analyst, Alpha Analytics Operations, State Street Bank International GmbH. He can be contacted at
santosh-adhikari@outlook.com
."
2021-06-15,"This Is the Red List of 51 Companies That Are Overvalued, According to SEBON",https://www.sharesansar.com/newsdetail/this-is-the-red-list-of-51-companies-that-are-overvalued-according-to-sebon-2021-06-15,"The Securities Board of Nepal has unveiled a list of 51 companies trading in NEPSE to better inform investors about their real financial picture.
The list contains the closing price of the companies as of Shrawan 12, 2073, when the NEPSE index was at 1,881.45. Alongside is a list that has the closing price of the respective companies as of Baisakh 30, 2077. The NEPSE index closed at 1,221.31 that day. On the right, the list has the closing price of the same companies yesterday, i.e. Jestha 31, 2078, when the index closed at 3,025.83.
The regulatory board prepared this list based on the abnormality in percentage gain of the stock price of such companies in relation to their current financial health. These are stocks that have gained more than 300% in recent times, have a P/E ratio higher than 100, and various other factors.
With this, the board has urged investors to invest not on rumor or stock tips, but only after analyzing the financials of the scrips. Nonetheless, the board has thanked investors for utilizing the online platform during the pandemic that made the recent surge in intraday activity possible. The board has stated that the capital market will endure only as high as the confidence among investors. As such, SEBON has requested investors to maintain stability by taking informed financial decisions.
These are all the companies that have made it to the list:
1) Corporate Development Bank Limited (CORBL)
2) Narayani Development Bank Limited
3) Gurkhas Finance Ltd. (GUFL)
4) Multipurpose Finance Company Limited (MPFL)
5) Nepal Finance Ltd. (NFS)
6) Samriddhi Finance Company Limited (SFCL)
7) Chandragiri Hills Limited (CGH)
8) Soaltee Hotel Limited (SHL)
9) Ankhu Khola Jalvidhyut Company Ltd. (AKJCL)
10) Arun Valley Hydropower Development Co. Ltd. (AHPC)
11) Barun Hydropower Co. Ltd. (BARUN)
12) Chhyangdi Hydropower Ltd. (CHL)
13) Dibyashwori Hydropower Ltd. (DHPL)
14) Himalaya Urja Bikas Company Limited
15) Khanikhola Hydropower Co. Ltd. (KKHC)
16) (LEC) Liberty Energy Company Limited
17) Mountain Energy Nepal Limited (MEN)
18) Mountain Hydro Nepal Limited (MHNL)
19) Panchakanya Mai Hydropower Ltd. (PMHPL)
20) Radhi Bidyut Company Ltd. (RADHI)
21) Rairang Hydropower Development Company Ltd. (RRHP)
22) RASUWAGADHI HYDROPOWER COMPANY LIMITED (RHPL)
23) Ridi Hydropower Development Company Ltd. (RHPC)
24) SANJEN JALAVIDHYUT COMPANY LIMITED (SJCL)
25) Synergy Power Development Ltd. (SPDL)
26) Union Hydropower Limited (UNHPL)
28) UNIVERSAL POWER COMPANY LTD
27) Upper Tamakoshi Hydropower Ltd (UPPER)
29) Asian Life Insurance Co. Limited (ALICL)
30) Gurans Life Insurance Company Ltd. (GLICL)
31) Life Insurance Co. Nepal (LICN)
32) Nepal Life Insurance Co. Ltd. (NLIC)
33) Reliance Life Insurance Limited (RLI)
34) Himalayan Distillery Limited (HDL)
35) SHIVAM CEMENTS LTD (SHIVM)
36) Ghodighoda Laghubitta Bittiya Sanstha Ltd.
37) Mahila Lagubitta Bittiya Sanstha Limited (MLBSL)
38) National Hydropower Company Ltd. (NHPC)
39) Panchathar Power Company Ltd. (PPCL)
40) Ajod Insurance Limited (AIL)
41) IME General Insurance Ltd. (IGI)
42) Rastriya Beema Company Limited (RBCL)
43) (SGI) Sanima General Insurance Limited
44) United Insurance Co. (Nepal) Ltd. (UIC)
45) Citizen Investment Trust (CIT)
46) Hydroelectricity Investment and Development Company Ltd (HIDCL)
47) Nepal Infrastructure Bank Limited (NIFRA)
48) Nepal Reinsurance Company Limited (NRIC)
49) NRN Infrastructure and Development Limited (NRN)
50) Bishal Bazar Company Limited (BBC)
51) Salt Trading Trading
This is the original document.
Your browser does not support pdfs,
click here to download the file."
2021-04-22,Bishal Bazar Company (BBC) Gains 10% and Hits Positive Circuit Breaker on First Day of Trading Resumption,https://www.sharesansar.com/newsdetail/bishal-bazar-company-bbc-gains-10-and-hits-positive-circuit-breaker-on-first-day-of-trading-resumption-2021-04-22,"After a long trading halt,
Bishal Bazar Company Limited (BBC)
has hit the 10% positive circuit breaker today on its first day of trading resumption.
The shares of Bishal Bazar Company Limited (BBC) were freed for trading by NEPSE's notice published yesterday. NEPSE had halted the trading of Bishal Bazar Company Limited (BBC) and Rastriya Beema Company Limited (RBCL) at the same time.
Before the trading was halted, BBC had a closing price of Rs. 2,880 per share. BBC opened today at Rs. 3,024. Only 210 shares were traded today and the company immediately gained 10%, which is the maximum intraday gain allowed for any stock in NEPSE. With this, the stock now has an LTP of Rs. 3168 per share.
Companies listed in the Nepal Stock Exchange (NEPSE) are required to present the audited financial reports and the auditor's report within five months after the end of a fiscal year. Although NEPSE had submitted a request to both the companies to present their respective financial reports, both the companies failed to submit the reports on time. Thus, the trading of both companies was halted.
BBC has now uploaded the financial reports from the fiscal year 2073/74 to 2076/77. The partial reports of the fiscal year 2077/78 have also been submitted. With this, the exchange has lifted the suspension with a warning to not break the rules of the capital market hereafter.
As of 2077 Poush 30, Bishal Bazar Company Limited (BBC) has a paid-up capital of Rs. 5 crores. The company has a reserve and surplus of Rs. 79,26,61,098 with a net worth per share of Rs. 1,685.32. The PE ratio of the company is Rs. 10.73 and the EPS (annualized) is Rs. 250.25."
2021-04-21,Heads Up: Shares of Bishal Bazar Company (BBC) Can Now Be Traded,https://www.sharesansar.com/newsdetail/heads-up-shares-of-bishal-bazar-company-bbc-can-now-be-traded-2021-04-21,"The shares of Bishal Bazar Company Limited (BBC) are now freed for trading.
NEPSE had halted the trading of Bishal Bazar Company Limited (BBC) and Rastriya Beema Company Limited (RBCL) at the same time.
Companies listed in the Nepal Stock Exchange (NEPSE) are required to present the audited financial reports and the auditor's report within five months after the end of a fiscal year. Although NEPSE had submitted a request to both the companies to present their respective financial reports, both the companies failed to submit the reports on time. Thus, the trading of both companies was halted.
BBC has now uploaded the financial reports from the fiscal year 2073/74 to 2076/77. The partial reports of the fiscal year 2077/78 have also been submitted. With this, the exchange has lifted the suspension with a warning to not break the rules of the capital market hereafter.
Before the trading was halted, BBC had a closing price of Rs. 2,880 per share."
2021-01-31,BBC and RBCL Won't Trade in NEPSE From Tomorrow; This is Why,https://www.sharesansar.com/newsdetail/bbc-and-rbcl-wont-trade-in-nepse-from-tomorrow-this-is-why-2021-01-31,"NEPSE has halted the trading of
Bishal Bazar Company Limited (BBC)
and
Rastriya Beema Company Limited (RBCL).
Companies listed in the Nepal Stock Exchange (NEPSE) are required to present the audited financial reports and the auditor's report within five months after the end of a fiscal year. Although NEPSE had submitted a request to both the companies to present their respective financial reports, both the companies failed to submit the reports on time. Thus, the trading of both the companies is now halted.
While writing this article, BBC has a closing price of Rs. 2,880 per share while RBCL has the closing price of Rs. 16,670 per share."
2019-01-25,"Who are the defaulters from hydropower, manufacturing, hotels, others and trading sector in the matter of AGM? For how long have they delayed it in the past?",https://www.sharesansar.com/newsdetail/who-are-the-defaulters-from-hydropower-manufacturing-hotels-others-and-trading-sector-in-the-matter-of-agm-for-how-long-have-they-delayed-it-in-the-past,"~Rishab Agrawal
There have been defaulters in all sectors regarding the issue of AGM. There are a few companies in each sector who have taken their duty to conduct AGM within the stipulated time for granted. The importance of conducting AGM timely cannot be stressed enough. And all the efforts to bring this issue to the concerned authorities notice have gone in vain. The companies continue to deprive stakeholders of their rights and the authorities continue to overlook the fact and refuse to have a clear stand regarding the matter.
Similar to the BFI and insurance sector, the reaming sectors also have some defaulters when it comes to the issue of AGM. To know about the matter, a sector-wise list has been compiled reflecting the AGM date of respective companies for FY 74/75 as well as FY 73/74.
A total of 10 hydropower companies have not conducted or even proposed their AGM for FY 74/75. While 3 companies have not conducted their AGM for FY 73/74. They are- Joshi Hydropower Company (JOSHI), Kalika Power Company (KPCL) and Panchakanya Mai Hydropower (PMHPL). However, three companies, namely Chhyangdi Group Power Company (CHL), Arun Kabeli Power Limited (AKPL) and Dibyashwari Hydropower Company (DHPL), conducted joint AGM for FY 73/74 and FY 74/75. Out of the remaining companies to conduct AGM for FY 74/75, only Nepal Hydro Developer (NHDL) has proposed dividend. Hydropower companies have a history of delaying their AGM up to a period of July.
Among manufacturing companies, only one company is at default for not only FY 74/75 but also for FY 73/74. This company is Shree Ram Sugar Mills (SRS). The company has neither conducted AGM, nor declared any dividends for both the years. The reaming companies in this sector have successfully conducted AGM on time and have endorsed dividends. SRS lags behind its competitors in both these aspects.
Looking at the Hotels sector, only Taragaon Regency Hotel (TRH) has not conducted the AGM for FY 74/75 while the remaining two have conducted it timely. Even for the previous year, TRH was the only hotel to delay their AGM up to a period of March. However, all three have endorsed dividends for FY 74/75.
Similarly, among Others, only Citizen Investment Trust (CIT) has defaulted in this matter and has not endorsed any dividend for FY 74/75 yet. The remaining companies have successfully conducted their AGM. CIT had recently conducted the AGM for FY 73/74 on 21
st
December, 2018 and endorsed 23.22% dividend for the mentioned fiscal year.
Finally, looking at the Trading sector, both the companies i.e. Salt Trading Corporation (STC) and Bishal Bazar Company (BBC) haven’t conducted their AGM for FY 74/75 yet while only STC has endorsed dividend of 35% for that period. BBC defaulted in this matter for FY 73/74 as well while STC delayed their AGM until 6
th
March, 2018.
To conclude, the list of defaulters in this matter is ever growing while an appropriate reason for this cannot be ascertained. However, with the authorities turning a blind eye towards the matter, these public companies are functioning under improper authority. In this scenario, the stakeholders of these companies are losing the most while the companies are running without any retribution for their actions.
Look at defaulter companies from
Commercial Banks
,
Development Banks
,
Insurance Sector
,
Finance Sector
and
Microfinance Sector
."
