Date,Headline,Link,Full Content
2026-02-01,Life and Non-Life Insurance Sectors Report Varied Performance in Premium Collection Till Poush FY 2082/83,https://www.sharesansar.com/newsdetail/life-and-non-life-insurance-sectors-report-varied-performance-in-premium-collection-till-poush-fy-208283-2026-02-01,"Insurance companies are competing with each other to increase their premium collection. Till the 6 months of the fiscal year 2082/83, i.e., Poush end, the life insurance companies collected a total premium of Rs 94.38 Arba, out of their 11,455,235 total active insurance policies.
As per the report published by Nepal Insurance Authority, Nepal Life Insurance Company Limited limited single-handedly collected Rs. 25.51 Arba, having an active number of insurance policies of 1,745,933 as of Poush 2082.
Meanwhile, the most striking revelation comes from Reliable Nepal Life Insurance Co Ltd, which boasts the highest number of active insurance policies 2,431,856. However, the company generated only Rs. 2.94 Arba in premiums during the assessed period.
Coming towards the non-life insurance sector, Shikhar Insurance Company collected the highest premium worth Rs. 2.77 arba. Likewise, Sagarmatha Lumbini Insurance Limited, which has 133,022 insurance policies, collected a premium worth Rs. 2.61 arba as its insurance premium.
The non-life insurance companies collected a total premium of Rs 23.67 Arba out of its 1,420,548 total active insurance policies."
2025-08-25,Unveiling Q4 2080/81: A Comprehensive Analysis of Leading Non-Life Insurance Companies and Key Financial Insights,https://www.sharesansar.com/newsdetail/unveiling-q4-208081-a-comprehensive-analysis-of-leading-non-life-insurance-companies-and-key-financial-insights-2025-08-25,"Twelve non-life insurance companies have unveiled their audited results for the fourth quarter of FY 2081/82, reflecting a year marked by varied growth patterns and strategic shifts.
The reports provide a comprehensive view of the sector’s financial health, highlighting profitability, capital adequacy, and underwriting performance. These figures not only indicate how individual players have fared but also reveal broader trends shaping the competitive landscape of Nepal’s insurance market. This analysis delves into key indicators such as earnings, reserve positions, and overall market dynamics, offering an informed outlook for stakeholders and investors.
Net Profit:
In Q4 FY 2081/82, Siddhartha Premier Insurance (SPIL) led with a net profit of Rs. 71.32 Crores, marking a 3.63% increase over the same period last year. Neco Insurance Limited (NIL) followed with a net profit of Rs. 55.08 Crores, though this represents a 6.72% decrease from the previous year.
Prabhu Insurance Company Limited (PRIN) recorded the highest growth, a staggering 39.24% rise, while Rastriya Beema Company Limited (RBCL) saw the largest decline at 31.83%.
Paid-Up Capital:
IGI Prudential Insurance (IGI) holds the highest paid-up capital at Rs. 3.03 Arba, followed by Shikhar Insurance Company (SICL) at Rs. 2.92 Arba, and Siddhartha Premier Insurance (SPIL) with Rs. 2.81 Arba. Rastriya Beema Company Limited (RBCL) has the lowest paid-up capital at Rs. 27 Crores.
Reserve and Surplus:
The combined reserve and surplus of all non-life insurance companies totaled Rs. 25.16 Arba, with the industry average standing at Rs. 2.10 Arba. Rastriya Beema Company Limited (RBCL) led with Rs. 13.87 Arba, followed by Siddhartha Premier Insurance (SPIL) at Rs. 2.40 Arba and Nepal Insurance Company Limited (NICL) with Rs. 1.77 Arba.
Gross Insurance Contract Liabilities:
Collectively, non-life insurance companies gathered Rs. 48.60 Arba in gross insurance contract liabilities, with five companies surpassing this average.
Sagarmatha Lumbini Insurance Company (SALICO) led at Rs. 6.89 Arba, followed by Shikhar Insurance Company Limited (SICL) at Rs. 6.51 Kharba. United Ajod Insurance Limited (UAIL) recorded the unexpired contract liabilities fund collection at Rs. 2.02 Arba.
Investments:
Rastriya Beema Company Limited (RBCL) topped the list in investments with Rs. 18.44 Arba, followed by Siddhartha Premier Insurance (SPIL) with Rs. 9 Arba.
Meanwhile, Prabhu Insurance Company (PRIN) had the smallest investment portfolio at Rs. 1.43 Arba.
Net Premium:
Net premium, reflecting the core company's earnings, saw Sagarmatha Lumbini Insurance Company (SALICO) leading at Rs. 2.11 Arba, closely followed by Siddhartha Premier Insurance (SPIL) at Rs. 2.06 Arba.
Income from Investments, Loans & Others:
Rastriya Beema Company Limited (RBCL) has reported the highest income from investments, loans & others of Rs. 59 Crores. Siddhartha Premier Insurance (SPIL) has reported an income from investments of Rs. 48 Crores, making it the second-highest.
Prabhu Insurance Company (PRIN) recorded the lowest earnings from investments, loans & others collection at Rs. 11 Crores.
Net Claims Paid:
Sagarmatha Lumbini Insurance Company (SALICO) holds the highest amount of net claim payment in this quarter, which amounts to Rs. 1.69 Arba. This is followed by Siddhartha Premier Insurance (SPIL), which has a net claim payment of Rs. 1.13 Arba.
Total Inforce Policy Count:
Among the non-life insurance companies,
SICL
is leading the chart with 3.09 lakh policies. Whereas,
PRIN
has the lowest total in-force policy count of 2.99 lakh.
Major Indicators:
Earnings Per Share (EPS):
Rastriya Beema Company Limited (RBCL) posted the highest EPS at Rs. 160.38, followed by Siddhartha Premier Insurance (SPIL) at Rs. 25.41 and Neco Insurance Limited (NIL) at Rs. 21.90.
The industry average EPS was Rs. 27.94. NLG Insurance Company Limited (NLG) had the lowest EPS at Rs. 6.28.
Net Worth Per Share:
Rastriya Beema Company Limited (RBCL) reported the highest net worth per share at Rs. 6,489.08, followed by Siddhartha Premier Insurance (SPIL) at Rs. 274.56 and Neco Insurance Limited (NIL) at Rs. 245.55. Sanima GIC Insurance Limited (SGIC) recorded the lowest net worth per share at Rs. 152.12, while the industry average stood at Rs. 732.26.
P/E Ratio:
Himalayan Everest Insurance Limited (HEI) had the lowest P/E ratio at 28.95 times, followed by Neco Insurance Limited (NIL) at 32.44 times. This reflects quarter-end ratios, and current ratios may vary with recent stock prices.
The table below provides a detailed overview of these financial indicators across the 12 non-life insurance companies for Q4 FY 2081/82.
**Note: All figures are reported in Arba except for net profit, which is presented in crores for clarity."
2024-12-16,Rastriya Beema Company (RBCL) Calls 2nd AGM On Poush 24; When's the Book Closure Date?,https://www.sharesansar.com/newsdetail/rastriya-beema-company-rbcl-calls-2nd-agm-on-poush-24-whens-the-book-closure-date-2024-12-16,"Rastriya Beema Company Limited (RBCL)
has called its 2nd on 24th Poush, 2081. The meeting will be held in Anmol Catering Services Pvt. Ltd., Sankhamul, Kathmandu, starting at 11 AM that day.
These are the agendas of the AGMs:
1) Endorsement of financial reports for the fiscal years 2073/74, and 2074/75 of RBCL.
2) Endorse the auditor's report with PL statements, financial reports, and cash flow reports.
3) Endorse the appointment of the auditor from FY 2073/74 to FY 2074/75.
4) Approving and continuing the allowances and facilities of BoDs up to FY 2074/75.
5) To approve a meeting allowance of Rs. 6,000 and Rs. 12,000 for internet, fuel, and newspaper expenses for the board of directors.
6) Misc.
The book closure date is from Poush 18 to Poush 24. Therefore, the shareholders maintained before that day can attend this AGM."
2024-06-24,Shikhar Insurance Leads With Record Premium Collection of Rs. 4.89 Arba Till Jestha; How Others Fare in Non-Life Insurance?,https://www.sharesansar.com/newsdetail/shikhar-insurance-leads-with-record-premium-collection-of-rs-489-arba-till-jestha-how-others-fare-in-non-life-insurance-2024-06-24,"According to a report released by the Nepal Insurance Authority, during the first eleven months of the fiscal year 2080–81, the non-life insurance firms collected a total of Rs. 36.32 Arba in premiums out of their 2,608,792 total active insurance policies.
The largest premium was collected by Shikhar Insurance Company Limited totaling Rs. 4.89 Arba with the highest number of insurance policies of 285,732. Similar to this, Sagarmatha Lumbini Insurance Co Ltd which has 262,654 insurance policies, received a premium of Rs. 4.29 Arba for its insurance up to Falgun in FY 2080/81.
On the other hand, the National Insurance Company Ltd generated the least amount of premium i.e. Rs. 1.01 Arba, owing to its 30,512 active insurance policies."
2024-03-27,SICL Leads With Record Premium Collection of Rs. 3.71 Arba Till Falgun; How Others Fare in Non-Life Insurance?,https://www.sharesansar.com/newsdetail/sicl-leads-with-record-premium-collection-of-rs-371-arba-till-falgun-how-others-fare-in-non-life-insurance-2024-03-27,"According to a report released by the Nepal Insurance Authority, during the first eight months of the fiscal year 2080–81, the non-life insurance firms collected a total of Rs. 26.16 Arba in premiums out of their 1,916,666 total active insurance policies.
The largest premium was collected by Shikhar Insurance Company Limited totaling Rs. 3.71 Arba with the highest number of insurance policies of 208,245. Similar to this, Sagarmatha Lumbini Insurance Co Ltd which has 196,565 insurance policies, received a premium of Rs. 3.04 Arba for its insurance up to Falgun in FY 2080/81.
On the other hand, the National Insurance Company Ltd generated the least amount of premium i.e. Rs. 76.13 Crores, owing to its 23,435 active insurance policies."
2024-02-28,Analyzing Premium Accumulation Among Nepal's Non-Life Insurance Companies Until Magh 2080/81: Who's at the Forefront?,https://www.sharesansar.com/newsdetail/analyzing-premium-accumulation-among-nepals-non-life-insurance-companies-until-magh-208081-whos-at-the-forefront-2024-02-28,"According to a report released by the Insurance Authority, during the first seven months of the fiscal year 2080–81, the non-life insurance firms collected a total of Rs. 22.39 Arba in premiums out of their 1,671,106 total active insurance policies.
The largest premium was collected by Shikhar Insurance Company Limited from the non-life insurance sector, totaling Rs. 2.89 Arba. Similar to this, Sagarmatha Lumbini Insurance Co Ltd which has 172,474 insurance policies, received a premium of Rs. 2.67 Arba for its insurance up to Magh in FY 2080/81.
Likewise, Neco Insurance Limited has the highest number of insurance policies 179,234 with a premium worth Rs. 1.87 Arba. On the other hand, the National Insurance Company Ltd generated the least amount of premium i.e. Rs. 69.44 Crores, owing to its 20,555 active insurance policies."
2024-01-26,Non-Life Insurance Companies Record Premium Collection of Rs. 19.39 Arba Till Poush; Shikhar Insurance Collects Highest Premium,https://www.sharesansar.com/newsdetail/non-life-insurance-companies-record-premium-collection-of-rs-1939-arba-till-poush-shikhar-insurance-collects-highest-premium-2024-01-26,"Nepal's non-life insurance sector collected Rs. 19.39 Arba in premiums during the first half of the fiscal year 2080/81. The impressive figure comes from 14.21 lakh active insurance policies held by policyholders until Poush.
According to the Nepal Insurance Authority's report, Neco Insurance leads with 154,109 active policies, closely followed by Siddhartha Premier Insurance with 153,844 policies. National Insurance Co. Ltd holds the lowest number with 17,945 active insurance policies.
In terms of total insurance charges, Shikhar Insurance takes the top spot with Rs. 2.45 Arba, followed by Sagarmatha Lumbini Insurance with Rs. 2.34 Arba and Siddhartha Premier Insurance with Rs. 1.97 Arba."
2024-01-01,Sagarmatha Lumbini Insurance Collected Highest Premium Till Mangsir; What is the Status of Other Non Life Insurance Companies?,https://www.sharesansar.com/newsdetail/sagarmatha-lumbini-insurance-collected-highest-premium-till-mangsir-what-is-the-status-of-other-non-life-insurance-companies-2024-01-01,"During the first fifth month of the fiscal year 2080/81, non-life insurance companies collected an astounding amount of Rs. 15.72 Arba in premiums. The premium collection was derived from a total of 11.61 lakh active insurance policies held by policyholders till Mangsir.
According to a report published by the Nepal Insurance Authority, Neco Insurance has the highest number of active policies with 128,642, followed by Siddhartha Premier Insurance with 128,389 policies. National Insurance Co. Ltd has the lowest number of active insurance policies with 14,923 policies.
When it comes to total insurance charges, Sagarmatha Lumbini Insurance Limited also leads the pack with charges amounting to Rs. 1.99 Arba. Siddhartha Premier Insurance follows closely with charges of Rs. 1.65 Arba and Shikhar Insurance Limited with Rs. 1.57 Arba."
2023-11-09,Non-Life Insurance Sector Collects Staggering Rs. 10.44 Arba Premium and Records 6.81 Lakh Active Policies Till Ashwin,https://www.sharesansar.com/newsdetail/non-life-insurance-sector-collects-staggering-rs-1044-arba-premium-and-records-681-lakh-active-policies-till-ashwin-2023-11-09,"Till the third month of the fiscal year 2080/81 i.e. Ashwin end, the non-life insurance sector achieved an astounding premium of Rs. 10.44 Arba. According to a comprehensive report recently released by the Nepal Insurance Authority, the vibrant insurance ecosystem was driven by a total of 6.81 lakh active insurance policies, collectively held by policyholders across various segments.
Siddhartha Premier Insurance emerged as the front-runner with an impressive count of 79,696 active policies. Not far behind, Neco Insurance secured a commendable position with 75,916 policies in force. Conversely, National Insurance showcased a more modest presence with 9,731 active insurance policies.
In terms of total insurance charges, Sagarmatha Lumbini Insurance established a prominent lead, amassing insurance charges amounting to Rs. 1.31 Arba. Trailing closely, Siddhartha Premier Insurance maintained a significant footing with charges totaling Rs. 1.06 Arba. Shikhar Insurance Limited also contributed substantively, recording insurance charges of Rs. 1.04 Arba."
2023-09-29,Non-Life Insurance Companies Thrives with Premium Collection of Rs. 7.08 Arba in Bhadra of FY 2080/81,https://www.sharesansar.com/newsdetail/non-life-insurance-companies-thrives-with-premium-collection-of-rs-708-arba-in-bhadra-of-fy-208081-2023-09-29,"In the second month of the fiscal year 2080/81 i.e. Bhadra end, the non-life insurance sector achieved an astounding premium of Rs. 7.08 Arba. According to a comprehensive report recently released by the Nepal Insurance Authority, the vibrant insurance ecosystem was driven by a total of 4.08 lakh active insurance policies, collectively held by policyholders across various segments.
Siddhartha Premier Insurance emerged as the front-runner with an impressive count of 50,861 active policies. Not far behind, Sagarmatha Lumbini Insurance secured a commendable position with 46,958 policies in force. Conversely, National Insurance showcased a more modest presence with 6,480 active insurance policies.
In terms of total insurance charges, Sagarmatha Lumbini Insurance established a prominent lead, amassing insurance charges amounting to Rs. 91.47 Crores. Trailing closely, Siddhartha Premier Insurance maintained a significant footing with charges totaling Rs. 73.41 Crores. Shikhar Insurance Limited also contributed substantively, recording insurance charges of Rs. 66.24 Crores."
