Date,Headline,Link,Full Content
2018-10-15,Relationship between the dividends and stock performance: Is it good to add high dividend paying company in your portfolio? Decide from the detailed analysis,https://www.sharesansar.com/newsdetail/relationship-between-the-dividends-and-stock-performance-is-it-good-to-add-high-dividend-paying-company-in-your-portfolio-decide-from-the-detailed-analysis,"~Krishna Khatiwada
In Nepal, the practice of dividend distribution is prominent and investors' gets fascinated by the company that provides high dividends as well as issue right shares on regular basis. We often hear a suggestion that ""the company ""A"" provides low dividend instead go with the company ""B"" that has a high dividend paying prospect"". Are these suggestion worth applying for?
We have research on the relationship of
Compound Annual Growth Rate
(CAGR) with the bonus share, cash dividend, total dividend, regularity of dividend, type of dividend, total right issue and the total float of shares and cash altogether of the development bank sector, since 2012.
The company that has distributed the highest dividend in the considered period is Excel Development Bank.
EDBL
: The Excel development Bank has distributed 166.12% bonus share and 8.73% cash dividend making it 174.85% in total. If we had invested in Excel development bank in 2012, then we would have earned 38.17% of annual return from it. Our investment would have grown by more than 4 times in the period of six years including the investment for the right shares. EDBL has regular dividend paying history.
MNBBL:
Muktinath Bikas Bank had provided 143% bonus share and 12.18% cash dividend since 2012, making 155.18% in total. If we had invested in MNBBL in 2012 then our investment would have grown by more than 6 times with 62.44% CAGR. MNBBL has not skipped any dividend payment during the said period.
The table below shows the dividend distribution by the development bank since 2012, in descending order of total dividend.
SBBLJ
: Sahayogi Vikash Bank Limited stood at 3
rd
position in dividend distribution from development bank sector. It has distributed a total of 147.63% dividend including 122% bonus share and 25.63% cash dividend. CAGR of SBBLJ in past 5 years is 29%.
MDB
: The Miteri Development Bank stand at a 4
th
position when it comes to paying a dividend to its shareholders. Miteri has distributed 136% bonus share and 11% cash. If we had invested in Miteri Development Bank in 2012, then our investment would have grown by 52% annually.
The lowest dividend-paying companies are KSBBL and SKDBL.
Analysis Based on CAGR.
The table below shows the investment year, type of dividends, CAGR, etc. Arranged in the descending order of CAGR value.
(The pink color cell represents the highest value of the title, while the green cell represents the lowest value of the title)
Sahara Bikas Bank(SHBL)
has outperformed all the stocks from the development bank sector with the CAGR of 116%. The company was listed in NEPSE in the year 2014 and if we had invested Rs 1 lakh in this stock in the year 2014 then we would have made Rs 21.7 lakhs by now. However, the company has a record of irregular dividend distribution. The company has not distributed dividends from the profit of 2073/2074 and 2069/2070. The company had issued the humongous right share of 400%. The Deva Bikash Bank (DBBL) is in the process to acquire SHBL.
The second best performer from the development bank sector is
Mount Makalu Development bank limited (MMDBL)
, interestingly the company was listed in NEPSE on 2014 as well. If we had invested 1 lakhs in MMDBL in 2014, then we would have made Rs 12.7 lakhs by now with a CAGR of 89%. The company had distributed dividends only two times out of four years of its operation in NEPSE. The company had distributed dividends from the profit of 2072/73 and 2071/72. The company had issued 110% right share in the last 4 years.
The highest dividend paying company,
EDBL
stands at 10
th
position out of 29 companies in the list, with the CAGR of 38%.
The top two performer stocks from the development bank are listed in the superlative period of the NEPSE.
The worst performer from the development banks are the stocks that have listed in the year 2017. So we exclude them from the discussion as during that time market was strongly bearish.
We have calculated the Correlation of the CAGR with, Total Bonus, Total Cash, Total Dividends, Total Right share and sum of total right issue and dividends. The result is shown below.
The correlation between the CAGR and other quantity is below 50% which means the relationship is not strong but interestingly the correlation of cash dividend is negative.
Further, we have rectified our list to the stocks that are available in 2012.
We have noticed quite interesting things from the list below.
The best performer is
MNBBL
with CAGR of 62%, it has a good dividend paying history and has not skipped dividends in past 5 years.
We can see from the table that only three companies have irregular dividend paying history (
BHBL
,
KEBL
, and
KRBL
). The KEBL stands at 13
th
position when it comes to dividend distribution with a total of 80%, additionally, it had issued a 136% right shares. Interestingly it has distributed only bonus shares. Despite the relatively weak dividend history, KEBL is the 4
th
best performer from the development bank sector since 2012.
SADBL had given the highest cash dividend of 35% and has a regular record of dividend distribution, however, SADBL is the worst performer with the CAGR of 7.71%. The company has also issued the decent amount of right shares of 105%.
The three worst performer from the development bank sector has the good dividend and right shares history.
The highest and lowest issuer of right and dividends altogether is
KRBL
and
KBBL
. Interestingly, KRBL listed in no 14 and KBBl is in no 15 which shows that both companies performance is similar, despite the huge difference in their issues.
We have calculated the Correlation.
The table above shows that there is no correlation between the right issue and CAGR. The correlation between the total bonuses is above 50 that shows the moderate relationship. Correlation between the cash dividend and CAGR is negative that shows the investors are distracted by the cash dividend.
Now we will check the performance of non-dividend paying development banks.
The banks that never paid dividends are:
Corporate development bank limited (
CORBL
): The stock was available in 2012 and the annual CAGR of the company is -3.16%.
Green Development Bank (
GRDBL
): The stock was available in 2016 and the CAGR of the company is -24.18%.
Lumbini Bikash Bank(
LLBL
): The stock was available in 2017 and the CAGR of the company is -6.63%.
The amount of data we have used here is not enough but still, we can draw some conclusion
The bonus share is relatively attractive to the investor.
In recent time, there is a charm of right share issue among the investors.
Cash dividend paying companies' are not attractive.
We have not got any concrete relationship between these parameters but staying away from the non-dividend paying company could be a good choice and selecting a decent bonus paying stocks could be a better choice. However, we must not include or exclude stocks from our portfolio just based on the dividend distribution number."
2018-06-10,Kabeli Bikas Bank and Mount Makalu Development Bank start joint transaction from today,https://www.sharesansar.com/newsdetail/kabeli-bikas-bank-and-mount-makalu-development-bank-start-joint-transaction-from-today,"Kabeli Bikas Bank Limited (KEBL)and Mount Makalu Development Bank have started their joint transachtion from today (Jestha 27, 2075) in the name of Kabeli Bikas Bank Limited.
Nepal Rastra Bank had provided its final approval to the acquisition process on Baisakh 31, 2075 while the decision of the acquisition was made on Poush 10, 2074.
The swap ratio between Kabeli Bikas Bank and Mount Makalu Development Bank was set at 100:88.
Kabeli Bikas Bank will hold all the assets and liabilities of Mount Makalu Development Bank. The paid up capital of Kabeli Bikas Bank was Rs 11.47 crore before acquisition and the paid up capital of Mount makalu Development Bank was Rs 10.21 crore."
2018-06-03,Kabeli Bikas Bank and Mount Makalu Development Bank merger finally complete; to start joint transaction from Jestha 27,https://www.sharesansar.com/newsdetail/kabeli-bikas-bank-and-mount-makalu-development-bank-merger-finally-complete-to-start-joint-transaction-from-jestha-27,"Kabeli Bikas Bank Limited (KEBL) and Mount Makalu Development Bank Limited (MMDBL) are all set to start their joint transaction in the name of Kabeli Bikas Bank Limited from Jestha 27, 2075.
The acquisition of the development bank by Kabeli Bikas Bank had received final approval from Nepal Rastra Bank on Baisakh 31, 2075.
For this the development banks will be interrupting many of its services like Extended Banking Services on Jestha 25, 2075.
The merger has been finalized at Rs. 100 per share of Kabeli Bikas Bank and Rs.88 per share for Mount Makalu Development Bank."
2018-05-25,Are development banks operating in 1 to 3 districts speeding up their performance? See an in depth analysis to find out who is in the right track.,https://www.sharesansar.com/newsdetail/are-development-banks-operating-in-1-to-3-districts-speeding-up-their-performance-see-an-in-depth-analysis-to-find-out-who-is-in-the-right-track,"The development banking industry is often found to be changing in today’s scenario. The influence of raised paid up capital requirement is still visible in this sector as the number of listed companies keeps on changing. The merger and acquisition process in still on the runway in this sector. Business students and investors are often confused in understanding the categorization of this industry. Here, is the overall status of companies operating as of today:
Please note that Mount Makalu Development Bank (MMDBL) and Sahara Bikas Bank (SHBL) are in acquisition process by Kabeli and Dev Bikas Bank Limited.
The further analysis is focused on the 20 development banks operating in 1 to 3 districts and discards all the remaining banks.
Net profit:
As per the net profit of third quarter of 2074/75, Excel Development Bank Limited (EDBL) is in the lead with a profit of Rs 11.11 crore. Similarly, Sahayogi Vikas Bank (SBBLJ) has the second highest net profit of Rs 7.64 crore in the same quarter. The bank with the least net profit is Karnali Development Bank (KRBL) whose net profit amounts to Rs 0.12 crore.
(Please download and study the image in case of difficulty upon studying).
Paid up capital:
The central bank of the country has directed these development “B” categorized banks to meet the paid up capital requirement. NRB has directed development banks of national level to meet the paid up capital of at least 2.50 arba, development banks operating in 4 to 10 districts to meet the paid up capital of at least 1.2 arba and development banks operating in 1 to 3 districts a paid up capital of 50 crores.  Nine of the banks namely, Excel Development Bank (EDBL), Purnima Bikas Bank Limited (PURBL),  Mission Development bank (MIDBL), Sahayogi Vikas Bank (SBBLJ), Saptakoshi development Bank (SKDBL), Tinau Bikas Bank Limited (TNBL), Kanchan Development bank (KADBL), Kankai Bikas Bank Limited (KNBL) and Miteri Development Bank (MDB) have already met the paid up capital requirement of 50 crores. Excel Development Bank Limited has the highest paid up capital of Rs 69.27 crores. All the remaining banks have to meet the paid up capital requirement by FY 2074/75. So, investors can look forward for bonus shares and right shares from these development banks.
(Please download and study the image in case of difficulty upon studying).
Reserve and surplus:
With the changes in paid up capital, the reserves and surplus of the banks are likely to be affected. In terms of reserves and surplus, Excel Development Bank (EDBL) has maintained its lead even in reserve and surplus of Rs 22.28 crore. Sahayogi Vikas Bank Limited (SBBLJ) has maintained second position with Rs 18.18 crore reserve and surplus fund. Investors are requested to note down the bank with negative reserve and surplus is Corporate Development Bank Limited (CORBL) having a negative reserve of Rs 16.61 crores.
(Please download and study the image in case of difficulty upon studying).
Deposit collection:
The development banks are going through an intense competition with each other. The banks have been trying their best to attract the deposit clients. As of the third quarter of FY 2074/75, just like the three indicators above, Excel Development Bank (EDBL) has established itself in the top list in deposit collection as well. It has a deposit worth Rs 454.33 crores. Similarly, the bank is followed by Tinau Bikas Bank Limited (TNBL) and Mission Development Bank Limited (MIDBL) with the collected deposit of Rs 448.36 crore and Rs 356 crore respectively. CORBL has the lowest deposit collection of Rs. 6.44 crore only.
(Please download and study the image in case of difficulty upon studying).
Loans and advances:
As shown by the figures, the positions in loans and advances are almost similar to deposit. The top three positions are occupied by Excel Development bank (EDBL), Tinau Development Bank (TNBL) and Mission Development Bank (MIDB) with credit disbursement worth Rs 421.51 crores, 379.94 crores and 321.62 crores.
(Please download and study the image in case of difficulty upon studying).
Major indicators:
Earnings per share (Annualized):
With the increment in the paid-up capital requirement, the EPS were expected to fall. However, some banks have managed to maintain their EPS better than others. The top position, is occupied by Excel Development Bank (EDBL) with an annualized EPS of Rs 21.39 per share. Similarly, it is followed by Sahayogi Vikas Bank with EPS of Rs 19.98 and Miteri Development Bank (MDB) with an EPS of Rs 19.44.
(Please download and study the image in case of difficulty upon studying).
P/E Ratio:
The development bank (operating in 1 to 3 districts) with the lowest P/E ratio as of 20
th
May, 2018 is Sahayogi Vikas Bank (SBBLJ) with the ratio of 10.06 times. Similarly, bank with the highest P/E ratio is Green Development Bank limited (GRDBL) i.e. 186.59 times.
(Please download and study the image in case of difficulty upon studying).
Net worth per share:
The highest net worth per share among these development banks is Rs 174.26 of Sahara Bikas Bank Limited (SHBL). Kabeli Bikas Bank (KEBL) has the second highest net worth per share as of Q3 of FY 2074/75 i.e. Rs 153.86.
(Please download and study the image in case of difficulty upon studying).
Market price:
After the analysis, investors willing to invest in any of these development banks can consider the following market price in descending order:
(Please download and study the image in case of difficulty upon studying).
A full picture:
Finally the table below provides a full picture with major indicators of the development banks as of the third quarter of FY 2074/75:
(Please download and study the image in case of difficulty upon studying).
From the table above, we can see that Excel Development Bank (EDBL) has been able to occupy the top space for 5 indicators out of 8. However, this doesn’t capture the entire picture as there are numerous exogenous factors that must be kept on mind before making any investment decision.
Please feel free to drop a comment if you have any say on the operation of these development banks."
2018-05-18,Mount Makalu Development Bank register increase in Net profit by 16.17%; EPS reduces to 7.67,https://www.sharesansar.com/newsdetail/mount-makalu-development-bank-register-increase-in-net-profit-by-1617-eps-reduces-to-767,"Mount Makalu Development Bank Limited (MMDBL) has registered 16.17% increase in net profit in the third quarter of the current fiscal year 2074/75. Its net profit has risen to Rs 58.72 lakh in third quarter from Rs 50.55 lakh in the corresponding quarter of the fiscal year 2073/74.
According to the unaudited financial report published by the development bank today; its interest income has increased to Rs 1.54 crore in Q3 as compared to Rs 1.22 crore in the corresponding quarter.
It’s paid up capital increased to Rs 10.21 crore. Deposits collection reached Rs 17.17 crore in Q3 and floated loans of Rs 17.86 crore. Its non-performing loan has increased to 2.65 percent in Q3 down from 0.9 percent in the previous year report.
Its annualized earning per share (EPS) stand at Rs 7.67, Net worth per share at Rs 116.85 and P/ E ratio at 87.78 times.
The company is in acquisition process by Kabeli Bikas Bank Limited.
Major Highlights:
Particulars (In Rs '000)
MMDBL
Q3 2074/75
Q3 2073/74
Difference
Paid Up Capital
102,122
65,000
57.11%
Reserve & Surplus
17,208
14,057
22.41%
Deposits
171,680
155,854
10.15%
Loans & Advances
178,562
155,418
14.89%
Net Interest Income
15,403
12,224
26.01%
Provision for possible losses
1,415
737
92.03%
Operating Profit
9,306
8,315
11.92%
Net Profit
5,872
5,055
16.17%
NPL (%)
2.65
0.9
194.44%
Annualized EPS (In Rs.)
7.67
10.37
-26.06%
Net Worth per Share (In Rs.)
116.85
-
P/E Ratio (In times)
87.78
-"
2018-02-21,"Cut off price for 6,137 unit ordinary and 10,044 unit promoter shares of Mount Makalu Development Bank stands at Rs 220 and Rs 101 respectively; 27 bidders all together got hold of the shares",https://www.sharesansar.com/newsdetail/cut-off-price-for-6137-unit-ordinary-and-10044-unit-promoter-shares-of-mount-makalu-development-bank-stands-at-rs-220-and-rs-101-respectively-27-bidders-all-together-got-hold-of-the-shares,"An official at NIBL Capital Markets Limited, which managed the auction informed that, the cutoff price for ordinary auctioned shares stood at Rs 220. The highest bid amount received for the auction shares was Rs 640. Total 56 applicants had submitted their bids for 6,137 units of ordinary shares out of which 22 investors were able to get hold of the shares.

On the other hand, the cutoff price for 10,044 unit promoter auctioned shares stood at Rs 101. The highest bid amount for the auctioned shares received was Rs 101. Total 5 applicants had submitted their bids for 10,044 units of promoter shares out of which all of them were able to get hold of the shares.

Mount Makalu Development Bank Limited (MMDBL) had auctioned its 6,137 unit ordinary and 10,044 unit promoter shares from Magh 21, 2074 till Magh 28, 2074. The bid was opened on Falgun 6, 2074 at the premise of NIBL Capital Markets Limited.

MMDBL’s 6th AGM held on Falgun 25, 2073 had endorsed 50% right shares to their shareholders.

MMDBL has a paid up capital of Rs 6.91 crore at present. After issuance of 50% right share, its paid up capital will reach to Rs 10.37 crore. As a 1 district-level development bank (based in Tehrathum), it will need to increase its paid up capital to Rs 50 crore by the end of FY 2073/74.

The development bank had issued 50% right shares to its shareholders from Mangsir 7 to Poush 12, 2074. Around 4.68% of the total issue was unsubscribed.

Its last traded price (LTP) stood at Rs 693 as on Falgun 9, 2074 (today)."
2018-02-16,Nepal Community Development Bank and Mount Makalu Development Bank share auction: Bid opening on Falgun 6,https://www.sharesansar.com/newsdetail/nepal-community-development-bank-promoter-share-auction-bid-opening-on-falgun-6,"Nepal Community Development Bank Limited
is opening the bids filed by applicants to the auction of 4,33,042 units promoter shares on Falgun 6, 2074 at 9 A.M.

It is auctioning 3,70,243.16 units promoter shares after the right shares issued from Ashwin 26 to Kartik 29, 2074 were not fully subscribed by its shareholders. It had offered right shares in the ratio of 1:1.2. Around 22.59% shares were unsubscribed.

The bid for the share auction had started from Magh 15 and closed at Magh 26, 2074.

Bidders had to quote a minimum price of Rs 100 per unit and the minimum units of shares to be bid was 100 units.

NIBL Capital Market was appointed as the issue manager for this auction.
Notice
Likewise,
Mount Makalu Development Bank
is also opening the bids filed by applicants for the auction of 16,181 unit unsold right shares.

The development bank had auctioned 6,137 unit ordinary shares and 10,044 unit promoter shares. The auction was open from Magh 21, 2074 and had closed on Magh 28,2074.

Bidders had to quote a minimum price of Rs 100 for both the shares but the bidders had to bid minimum of 100 units for ordinary shares and minimum 1,000 units for promoter shares.

NIBL Ace Capital was appointed as the issue manager for this auction.

The bid will be opened at Falgun 6, 2074 at 4 pm in the premises of NIBL Ace Capital Limited, Lazimpat, Kathmandu.
Notice"
2018-02-11,"Last day to bid 16,181 unit auctioned shares of Mount Makulo Development Bank; LTP at Rs 673",https://www.sharesansar.com/newsdetail/last-day-to-bid-16181-unit-auctioned-shares-of-mount-makulo-development-bank-ltp-at-rs-673,"Mount Makalu Development Bank (MMDBL) is closing its auction for 16,181 unit unsold right shares today (Magh 28, 2074).
The development bank is auctioning 6,137 unit ordinary and 10,044 unit promoter shares. The development bank had issued 50% right shares to its shareholders from Mangsir 7 to Poush 12, 2074. Around 4.68% of the total issue was unsubscribed.

The auction was open from Magh 21, 2074.

NIBL Capital Markets Limited is the issue manager for this auction.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100. Interested bidders must bid for a minimum of 100 unit of shares for ordinary and a minimum of 1,000 unit of shares for promoter. Moreover, only existing promoter are eligible to bid for promoter shares.

Interested investors can collect bid forms from NIBL Capital Markets Limited, Lazimpat, Kathmandu and designated branches of Nepal Investment Bank Limited (NIB) and MMDBL and submit their bids within office hours on Magh 28, 2074.

The development bank has urged all bidders to deposit the bid amount in account number 0124524616367018 maintained in the name of NIBL Capital Markets Limited at Kumari Bank Limited. Also the bidders can submit their application with Good For Payment Cheque.

MMDBL’s 6th AGM held on Falgun 25, 2073 had endorsed 50% right shares to their shareholders. MMDBL has a paid up capital of Rs 6.91 crore at present. After issuance of 50% right share, its paid up capital will reach to Rs 10.37 crore. As a 1 district-level development bank (based in Tehrathum), it will need to increase its paid up capital to Rs 50 crore by the end of FY 2073/74.

Kabeli Bikas Bank Limited (KEBL) has signed an agreement to acquire Mount Makalu Development Bank Limited (MMDBL).

MMDBL had posted net profit of Rs 5.39 lakh in the first quarter of the FY 2074/75.

Its last traded price (LTP) stood at Rs 673 as of last trading day.
Announcement:"
2018-02-04,"Mount Makalu Development Bank auctioning unsold 16,181 unit right shares at Rs 100 & above from today; LTP at Rs 673",https://www.sharesansar.com/newsdetail/mount-makalu-development-bank-auctioning-unsold-16181-unit-right-shares-at-rs-100-above-from-today-ltp-at-rs-673,"Mount Makalu Development Bank (MMDBL) is auctioning 16,181 unit unsold right shares from today (Magh 21, 2074).

The development bank is auctioning 6,137 unit ordinary and 10,044 unit promoter shares. The development bank had issued 50% right shares to its shareholders from Mangsir 7 to Poush 12, 2074. Around 4.68% of the total issue was unsubscribed.

The auction will last till Magh 28, 2074.

NIBL Capital Markets Limited is the issue manager for this auction.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100. Interested bidders must bid for a minimum of 100 unit of shares for ordinary and a minimum of 1,000 unit of shares for promoter. Moreover, only existing promoter are eligible to bid for promoter shares.

Interested investors can collect bid forms from NIBL Capital Markets Limited, Lazimpat, Kathmandu and designated branches of Nepal Investment Bank Limited (NIB) and MMDBL and submit their bids within office hours on Magh 28, 2074.

The development bank has urged all bidders to deposit the bid amount in account number 0124524616367018 maintained in the name of NIBL Capital Markets Limited at Kumari Bank Limited. Also the bidders can submit their application with Good For Payment Cheque.

MMDBL’s 6th AGM held on Falgun 25, 2073 had endorsed 50% right shares to their shareholders. MMDBL has a paid up capital of Rs 6.91 crore at present. After issuance of 50% right share, its paid up capital will reach to Rs 10.37 crore. As a 1 district-level development bank (based in Tehrathum), it will need to increase its paid up capital to Rs 50 crore by the end of FY 2073/74.

Kabeli Bikas Bank Limited (KEBL) has signed an agreement to acquire Mount Makalu Development Bank Limited (MMDBL).

MMDBL had posted net profit of Rs 5.39 lakh in the first quarter of the FY 2074/75.

Its last traded price (LTP) stood at Rs 673 as of last trading day.
Announcement:"
2018-01-26,"Mount Makalu Development Bank to auction unsold 16,181 unit right shares at Rs 100 & above from Magh 21; LTP at Rs 673",https://www.sharesansar.com/newsdetail/mount-makalu-development-bank-to-auction-unsold-16181unit-right-shares-at-rs-100-above-from-magh-21-ltp-at-rs-673,"Mount Makalu Development Bank (MMDBL) will be auctioning 16,181 unit unsold right shares from Magh 21, 2074.

The development bank will be auctioning 6,137 unit ordinary and 10,044 unit promoter shares. Around 4.68% of the total issue was unsubscribed. The development bank had issued 50% right shares to its shareholders from Mangsir 7 to Poush 12, 2074.

The auction will last till Magh 28, 2074.

NIBL Capital Markets Limited is the issue manager for this auction.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100. Interested bidders must bid for a minimum of 100 unit of shares for ordinary and a minimum of 1,000 unit of shares for promoter. Moreover, only existing promoter are eligible to bid for promoter shares.

Interested investors can collect bid forms from NIBL Capital Limited, Lazimpat, Kathmandu and its branches at Lagankhel in Lalitpur and Chipledhunga in Pokhara, MMDBL, Tehrathum and designated branches of Nepal Investment Bank Limited (NIB) and submit their bids within office hours on Magh 28, 2074.

The development bank has urged all bidders to deposit the bid amount in account number 0124524616367018 maintained in the name of NIBL Capital Markets Limited at Kumari Bank Limited. Also the bidders can submit their application with Good For Payment Cheque.

MMDBL has posted net profit of Rs 5.39 lakh up to the end of first quarter of FY 2074/75.

MMDBL’s 6th AGM held on Falgun 25, 2073 had endorsed 50% right shares to their shareholders. MMDBL has a paid up capital of Rs 6.91 crore at present. After issuance of 50% right share, its paid up capital will reach to Rs 10.37 crore. As a 1 district-level development bank (based in Tehrathum), it will need to increase its paid up capital to Rs 50 crore by the end of FY 2073/74.

Kabeli Bikas Bank Limited (KEBL) has signed an agreement to acquire Mount Makalu Development Bank Limited (MMDBL).

Its last traded price (LTP) stood at Rs 673 as on Magh 11, 2074."
