Date,Headline,Link,Full Content
2016-05-31,Shine Resunga & Gaumukhee Bikas Bank joint operation to start from Jestha 29 as Shine Resunga Dev. Bank; Share Swap Ratio fixed at 1:0.9,https://www.sharesansar.com/newsdetail/shine-resunga-gaumukhee-bikas-bank-joint-operation-to-start-from-jestha-29-as-shine-resunga-dev-bank-share-swap-ratio-fixed-at-10-9,"Nepal Rastra Bank had given the final approval for the merger of  Shine Resunga Development Bank and Gaumukhee Bikash Bank Limited on Jestha 4  2073. The joint operation of both  banks  will start from Jestha 29, 2073.

The merger entity is named as Shine Resunga Development Bank Limited, and will start the integrated business. The merged entity will be publishing combined quarterly report in the upcoming quarter after their joint operation starts.

The share swap ratio of Shine Resunga: Gaumukee for the merger has been fixed at 1:0.9.

After the merger, the registrar office of the bank will be shifted to Rupandehi District, Butwal-8.

The paid up capital of Shine Resunga stands at Rs 63.33 crore. From the net profit of the fiscal year 2071/72, the development bank has announced 27% bonus share and 1.42% cash dividend for the tax purpose. After the issuance of bonus share, its paid up capital will reach to Rs 80.43 crore.

The paid up capital of Gaumukhee Development Bank stands at Rs 4.68 crore. The bank is in the process to issue right shares worth Rs 1. 68 crore.  At the time of merger, its paid up capital will stand at Rs 6.17 crore.

The bank will have 21 branch offices and 2 extension counters, after the merger."
2016-05-18,Nepal Rastra Bank provides final approval to 5 BFIs for merger; LOI to two institutions,https://www.sharesansar.com/newsdetail/nepal-rastra-bank-provides-final-approval-to-5-bfis-for-merger-loi-to-two-institutions,"Nepal Rastra Bank has provided merger approval to 9 Banks and Financial Institutions (BFIs). A BoD meeting held on Monday has provided approval for merger and acquisitions.

Rastra Bank has provided final approval for merger to five institutions and provided LOI to two institutions.

NRB has provided LOI to Sunrise Bank to buy Narayani National Finance. Likewise LOI has also been provided for Civil Bank Limited to merge with International Leasing and Finance.

The board has provided final approval to merge Metro Development Bank and Nepal Express Finance to Kailash Bikas Bank. Shine Resunga Development Bank and Gaumukhee Bikas Bank have also received final approval for merger from NRB.

The Banks and Financial Institutions that have received final approval has completed all other processes. These Banks and Financial Institutions are in the phase of getting registered in Company Registrar Office and starting joint operation."
2016-03-14,Nirdhan Utthan & 2 other companies listed 18.73 lakh units in bonus & right share,https://www.sharesansar.com/newsdetail/nirdhan-utthan-2-other-companies-listed-18-73-lakh-units-in-bonus-right-share,"Nepal Stock Exchange Limited (NEPSE) has listed 18.73 lakh unit bonus and right share of three different companies yesterday for trading. Now the investors holding bonus and right share of these three companies can sell their shares.

The shares of following companies have been listed in NEPSE for trading:
Listing of bonus share of Nirdhan
Utthan Bank Ltd.
16, 39,409 units Bonus Shares of Nirdhan Utthan Bank Ltd. have been listed.
Listing of bonus share of Cosmos
Development Bank Ltd
65,625 units Bonus Shares of Cosmos Development Bank Ltd. have been listed.
Listing of right share of
Gaumukhee Bikas Bank Ltd.
1,68,480 units Rights Shares of Gaumukhee Bikas Bank Ltd. have been listed."
2016-03-05,Shine Resunga & Gaumukhee Bikas AGM today; both banks to endorse merger with each other,https://www.sharesansar.com/newsdetail/shine-resunga-gaumukhee-bikas-agm-today-both-banks-to-endorse-merger-with-each-other,"Shine Resunga Development Bank
is convening its 7
th
Annual General Meeting (AGM) today. The AGM is being held at Darshij International Hotel, Butwal, Rupandehi at 12:30 PM.

The AGM has following main agendas:
To endorse 27 percent stock and 1.42 percent cash dividend for tax purpose.
To approve proposal from Board of Directors on merger process between Shine Resunga Development Bank Limited and Gaumukhee Development Bank Limited.
To approve the merger of Shine Resunga Development Bank and Gaumukhee Bikas Bank by endorsing Due Diligence Audit Report (DDA) and Share Swap Ratio.
To authorize the BoD members to initiate and make decisions regarding possible merger and acquisitions with other BFIs
To endorse members from Gaumukhee Bikas Bank after the merger process between the development banks.
To increase authorized, issued and paid up capital of the development bank.
To amend the article of association and memorandum of association as directed by Nepal Rastra Bank.
The others agendas of the meeting are to approve financial highlights of 2071/72 and appointment of auditor.

Shine Resunga Development had earned net profit of Rs.12.40 crore in second quarter of the fiscal year 2072/73.
Likewise, Gaumukhee Bikas Bikas Bank
is holding its 6th Annual General Meeting (AGM) today. The AGM is being held at Kalika Bikas Bank Conference Hall, Pyuthan Municipality Ward no. 4, Bijubajar Pyuthan at 11:00 AM.

Main agendas of the AGM are:
To endorse 21 percent stock and 1.11 percent cash dividend (for tax purpose) from the net profit it earned from the fiscal year 2071/72.
To approve the merger of Shine Resunga Development Bank and Gaumukhee Bikas Bank by endorsing Due Diligence Audit Report (DDAR) and Share Swap Ratio.
To authorize the BoD members to initiate and make decisions regarding possible merger and acquisitions with other BFIs
To endorse members from Shine Resunga Development Bank after the merger process between the development banks.
To increase issued and paid up capital of the development bank.
Other Agendas of the AGM include financial highlights of 2071/72 and appointment of auditor.

Gaumukhee Development Bank had earned net profit of Rs. 44.27 lakh in its first quarter of the fiscal year 2072/73.

Share transaction of both development banks has been halted for the merger process from Ashwin 24, 2072."
2016-02-15,Shine Resunga & Gaumukhee Bikas AGM on Falgun 22; Both banks to endorse merger with each other,https://www.sharesansar.com/newsdetail/shine-resunga-both-banks-to-endorse-merger-with-each-other,"Shine Resunga Development Bank is going to convene its 7
th
Annual General Meeting (AGM) on Falgun 22, 2072. The AGM will be held at Darshij International Hotel, Butwal, Rupandehi at 12:30 PM.

The AGM has following main agendas:
To endorse 27 percent stock and 1.42 percent cash dividend for tax purpose.
To approve proposal from Board of Directors on merger process between Shine Resunga Development Bank Limited and Gaumukhee Development Bank Limited.
To approve the merger of Shine Resunga Development Bank and Gaumukhee Bikas Bank by endorsing Due Diligence Audit Report (DDA) and Share Swap Ratio.
To authorize the BoD members to initiate and make decisions regarding possible merger and acquisitions with other BFIs
To endorse members from Gaumukhee Bikas Bank after the merger process between the development banks.
To increase authorized, issued and paid up capital of the development bank.
To amend the article of association and memorandum of association as directed by Nepal Rastra Bank.
The others agendas of the meeting are to approve financial highlights of 2071/72 and appointment of auditor.

Shine Resunga Development had earned net profit of Rs.12.40 crore in second quarter of the fiscal year 2072/73.
Likewise, Gaumukhee Bikas Bikas Bank
is holding its 6th Annual General Meeting (AGM) on Falgun 22, 2072. The AGM is going to be held at Kalika Bikas Bank Conference Hall, Pyuthan Municipality Ward no. 4, Bijubajar Pyuthan at 11:00 AM.

Main agendas of the AGM are:
To endorse 21 percent stock and 1.11 percent cash dividend (for tax purpose) from the net profit it earned from the fiscal year 2071/72.
To approve the merger of Shine Resunga Development Bank and Gaumukhee Bikas Bank by endorsing Due Diligence Audit Report (DDAR) and Share Swap Ratio.
To authorize the BoD members to initiate and make decisions regarding possible merger and acquisitions with other BFIs
To endorse members from Shine Resunga Development Bank after the merger process between the development banks.
To increase issued and paid up capital of the development bank.
Other Agendas of the AGM include financial highlights of 2071/72 and appointment of auditor.

Gaumukhee Development Bank had earned net profit of Rs. 44.27 lakh in its first quarter of the fiscal year 2072/73.

Share transaction of both development bank has been halted for the merger process from Ashwin 24, 2072."
2016-01-04,"Gaumukhee Bikas Bank cut off price for 30,996 units ordinary shares stood at Rs 327.50",https://www.sharesansar.com/newsdetail/gaumukhee-bikas-bank-cut-off-price-for-30996-units-ordinary-shares-stood-at-rs-327-50,"Gaumukhee Bikas Bank Limited (GABL) had auctioned its 30,996 units ordinary shares and 10,445 units promoter right share to the general public from Poush 8 to Poush 17, 2072. The bid was already opened yesterday (Poush 19).

According to the official of NMB Capital Limited, the development bank has set the cutoff price for the 30,996 units ordinary shares at Rs 327.50. The highest bid amount for the auction shares received was Rs 470. Total 112 applicants have submitted their bids for 30,996 units of ordinary shares.

Similarly, for 10,445 units promoter shares the cut off price stood at Rs. 102. The highest bid amount for the auction shares received was Rs.105. Only 5 applicants have submitted their bids for 10,445 units promoter shares and all of them got shares.

The development bank was selling 30,996 units of ordinary right share and 10,445 units promoter right share after the rights shares issued on Ashwin 24 were not fully subscribed by the investors.

The last trading price of the shares stood at Rs 489 per share on September 1, 2015."
2016-01-01,"Last day to bid 41,441 units auction shares of Gaumukhee Bikas Bank; LTP stood Rs 489",https://www.sharesansar.com/newsdetail/last-day-to-bid-41441-units-auction-shares-of-gaumukhee-bikas-bank-ltp-stood-rs-489,"Interested Investors in acquiring the shares of Gaumukhee Bikas Bank Limited (GABL) have one more day to file their bids for the auctioned promoter and ordinary right shares.

The deadline for submitting sealed bids for the auctioned shares is ending today (Poush 17)and the bids will be opened to conclude the auction on Poush 19, 2072 (Sunday).

Gaumukhee Bikas Bank had auctioned its 30,996 units ordinary right shares and 10,445 units promoter right shares to general public from Poush 8, 2072.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100.

NMB Capital Limited is the issue manager for this auction.

The bank has urged the interested bidders to submit their bids by 1:30 PM till Poush 17 at the NMB Capital Limited located at Nagpokhari, Kathmandu or also submit their bids in the head office of Gaumukhee Bikas Bank located in Bijuwar, Pyuthan .

The investors applying for the auction can deposit the bid amount in the account number 00130600054010000148 with account name NMBCL-Right Issue- Gaumukhee of the NMB Bank Limited.

The last trading price of the shares stood at Rs 489 on September 1 2015."
2015-12-23,"Gaumukhee Bikas Bank to auction unsold 41,441 units shares at Rs 100 & above; LTP stood Rs. 489",https://www.sharesansar.com/newsdetail/gaumukhee-bikas-bank-to-auction-unsold-41441-units-shares-at-rs-100-above-ltp-stood-rs-489,"Gaumukhee Bikas Bank Limited (GABL) is auctioning its ordinary right shares and promoter right shares to general public from Poush 8, 2072 (today).

According to a notice published by the development bank today, it will be selling 30,996 units of ordinary right share and 10,445 units promoter right share after the rights shares issued on Ashwin 24 were not fully subscribed by the investors. It had offered right shares in the ratio of 2:0.75.

The auction has started from today and will last till Poush 17.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100.

NMB Capital Limited is the issue manager for this auction.

The bank has urged the interested bidders to submit their bids by 1:30 PM till Poush 17 at the NMB Capital Limited located at Nagpokhari, Kathmandu or also submit their bids in the head office of Gaumukhee Bikas Bank located in Bijuwar, Pyuthan .

The investors applying for the auction can deposit the bid amount in the account number 00130600054010000148 with account name NMBCL-Right Issue- Gaumukhee of the NMB Bank Limited.

The last trading price of the shares stood at Rs 489 on September 1 2015."
2015-12-09,Gaumukhee Bikas Bank announces 21% stock dividend; Paid up to reach Rs 5.43 crore,https://www.sharesansar.com/newsdetail/gaumukhee-bikas-bank-announces-21-stock-dividend-paid-up-to-reach-rs-5-43-crore,"Gaumukhee Bikas Bank Limited (GABL) has decided to distribute 21 percent bonus share and 1.11 percent cash dividend for tax purpose to its shareholders.
The BOD Meeting of the company held on Mangsir19 has proposed 21 percent bonus share 1.11percent cash dividend for tax purpose to its shareholders from the net profit it earned in the last fiscal year 2071/72.
The decision is subject to approval from Nepal Rastra Bank and the Bank’s upcoming Annual General Meeting (AGM).
Earlier in the fiscal year 2070/71, GaumukhiBikas Bank had distributed percent 8% bonus share and 4 percent cash dividend to their shareholders
The current paid up capital of GABL is Rs 4.49 crore. After the 21% stock dividend the paid up capital will reach to Rs. 5.43 crore."
2015-11-15,Last day to apply Gaumukhee Bikas Bank 37.5% right share,https://www.sharesansar.com/newsdetail/last-day-to-apply-gaumukhee-bikas-bank-37-5-right-share,"Gaumukhee Bikas Bank Limited (GABL) started issuing its 2: 0.75 (37.5%) ratio right share to its shareholders from Ashwin 24, 2072. Today is the last day for shareholders to grab the right issue of GABL.

The development Bank is issuing a total of 1, 68,480 unit right shares at the face value of Rs 100. The last date for filing the application has been set for Kartik 29.

Only shareholders who have bought the shares and transferred them to their name before the book closure date on Ashwin 11 would be eligible to apply for the right shares.

The issue manager of this right share is NMB Capital Limited.

Shareholders can collect applications for the right shares from any offices of Gaumukhee Development Bank, any offices of NMB Bank Limited and from the issue manager NMB Capital Limited at Babarmahal, Kathmandu."
