Date,Headline,Link,Full Content
2024-01-19,"Promoter Shares of KBL, SWBBL, and MDB in Auction From Today",https://www.sharesansar.com/newsdetail/promoter-shares-of-kbl-swbbl-and-mdb-in-auction-from-today-2024-01-19,"The existing promoter of
Kumari Bank Limited (KBL)
is auctioning 45,520 units of shares to the interested promoter shareholders from today.
Nanda Kishor Shrestha intends to sell 45,520 units of promoter shares to the existing promoter shareholders. Interested individuals are requested to bid for the auction within 35 days from the date of publication of this notice, i.e. 5th Magh.
The shareholders should submit their bids at the central office of the bank located at Tangal, Kathmandu, or at Kumari Capital Limited located at Naxal, Nagpokhari, Kathmandu. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be open for auction to the general public.
KBL closed at Rs. 162.90 yesterday. Meanwhile, KBLPO has an LTP of Rs. 108.00 as of 3rd January, 2024.
Auction Notice:
Similarly, The existing promoter of
Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL)
is auctioning 14,710 units of shares to the interested promoter shareholders from today.
Saraswati Shrestha intends to sell 14,710 units of promoter shares to the existing promoter shareholders. Interested individuals are requested to bid for the auction within 35 days from the date of publication of this notice, i.e. 5th Magh.
The shareholders should submit their bids at the central office located at Kamalpokhari, Kathmandu. If no bids are received from existing founder shareholders within the specified timeframe, the shares will later be open for auction to the general public.
SWBBL closed at Rs. 801.70 yesterday. Meanwhile, SWBBLP has an LTP of Rs. 700.00 as of 2nd November, 2023.
Auction Notice:
Lastly, the existing promoter of
Miteri Development Bank Limited (MDB)
is also auctioning 5,000 units of shares to the general public/institutions from today i.e. 5th Magh, 2080.
Radhika Karki intends to sell 5,000 units of promoter shares to the general public/institutions. Interested individuals are requested to bid for the auction within 35 days from the date of publication of this notice, i.e. 5th Magh.
The shareholders should submit their bids at the central office of the bank located at Mahendrapath, Dharan. Earlier the shares were auctioned to promoter shareholders, but no bids were received from existing promoter shareholders within the specified timeframe, the shares are open for auction to the general public.
As of writing, MDB has an LTP of Rs. 430.00. Meanwhile, MDBPO has an LTP of Rs. 231.00 as of 24th September, 2023.
Auction Notice:"
2023-05-22,"12,90,496 Promoter Shares of Swabalamban Laghubitta (SWBBL) Converted into Public Shares",https://www.sharesansar.com/newsdetail/1290496-promoter-shares-of-swabalamban-laghubitta-swbbl-converted-into-public-shares-2023-05-22,"12,90,496 units of promoter shares of
Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL)
have been converted into public shares making the promoter-to-public shares ratio of the company 60:40.
Currently, the company has 12,904,955 unit shares listed in NEPSE. Likewise, the shareholding structure consisted of promotors (70%) and the public (30%) has been converted to 60% Promoter shares and 40% Public shares.
As of writing, SWBBL has an LTP of Rs. 740.10."
2021-11-11,"11,753 Promoter Shares of Swabalamban Laghubitta in Auction From Today",https://www.sharesansar.com/newsdetail/11753-promoter-shares-of-swabalamban-laghubitta-in-auction-from-today-2021-11-11,"The existing promoter of
Swabalamban Laghubitta Bittiya Sanstha Limited
is auctioning the company's promoter shares. The auction has opened today, i.e. on 25th Kartik, and will conclude on 1st Mangsir, 2078.
11,753 units promoter shares are being auctioned. Individuals and institutions are all eligible to bid for the auction. Rs. 675 is the minimum bid rate. While the minimum bid quantity is 1,000 units, there is no upper limit. However, bidders are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
NIBL Ace Capital has been appointed the auction manager. Bids will be opened at the premises of the auction manager starting at 10 am that day.
Announcement"
2021-07-13,Last Day to Bid for Promoter Shares of Swabalamban Laghubitta,https://www.sharesansar.com/newsdetail/last-day-to-bid-for-promoter-shares-of-swabalamban-laghubitta-2021-07-12,"Today is the last day to bid for Nabil Bank Limited's auction of the promoter shares of
Swabalamban Laghubitta Bittiya Sanstha Limited.
The auction opened on 18th Ashar and will conclude today, i.e. on 29th Ashar, 2078.
1,89,653 units promoter shares of Swabalamban Laghubitta are auctioned. Existing promoters, individuals, and institutions are all eligible to bid for the auction.
Rs. 700 is the minimum bid rate and 1000 is the minimum bid quantity. Bidders can bid for the entirety of shares. However, bidders are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Nabil Invest is appointed the auction manager. Bids will be opened at the premises of the auction manager on Shrawan 30 starting at 10 am that day.
Auction notice"
2021-07-02,"Nabil Auctioning 1,89,653 Promoter Shares of Swabalamban Laghubitta From Today",https://www.sharesansar.com/newsdetail/nabil-auctioning-189653-promoter-shares-of-swabalamban-laghubitta-from-today-2021-07-02,"Nabil Bank Limited is auctioning the promoter shares of
Swabalamban Laghubitta Bittiya Sanstha Limited.
The auction will open on 18th Ashar and conclude on 29th Ashar, 2078.
1,89,653 units promoter shares of Swabalamban Laghubitta will be auctioned. Existing promoters, individuals, and institutions are all eligible to bid for the auction.
Rs. 700 is the minimum bid rate and 1000 is the minimum bid quantity. Bidders can bid for the entirety of shares. However, bidders are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Nabil Invest is appointed the auction manager. Bids will be opened at the premises of the auction manager on Shrawan 30 starting at 10 am that day.
Auction notice"
2021-06-09,"Swabalamban Laghubitta (SWBBL) Auctioning 1,90,652 Promoter Shares from Today",https://www.sharesansar.com/newsdetail/swabalamban-laghubitta-swbbl-auctioning-190652-promoter-shares-from-today-2021-06-09,"Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL)
is auctioning its promoter shares. The auction has already opened today, i.e. 26th Jestha and will close on 29th Ashad, 2078.
1,90,652 unit promoter shares will be auctioned. Individuals, existing promoters, and institutions are all eligible to bid for the auction.
Rs. 751 is the minimum bid rate. and 1000 is the minimum bid quantity. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Himalayan Capital has been appointed the auction manager. Bids will be opened at the premises of the auction manager on Ashad 30, starting at 10 am.
Auction notice"
2021-06-07,Promoter Shares of Swabalamban Laghubitta (SWBBL) in Auction from Jestha 24,https://www.sharesansar.com/newsdetail/promoter-shares-of-swabalamban-laghubitta-swbbl-in-auction-from-jestha-24-2021-06-07,"1,90,650 unit promoter shares of
Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL)
are being auctioned. The auction will open on 24th Jestha and conclude on 27th Ashad, 2078. Note that these are the shares auctioned by the company's promoter, not by the company itself.
Existing promoters, the general public, and institutions are all eligible to bid for the auction. Rs. 751 is the minimum bid rate. While the minimum bid quantity is 1,000 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
NICL Ace Capital is the auction manager. Bids will be opened on Ashad 29 in the premises of the auction manager starting at 1 pm.
Auction notice"
2020-11-13,Mahila Sahakari Sanstha auctioning promoter shares of Swabalamban Laghubitta (SWBBL) from Mangsir 07,https://www.sharesansar.com/newsdetail/mahila-sahakari-sanstha-auctioning-promoter-shares-of-swabalamban-laghubitta-swbbl-from-mangsir-07-2020-11-13,"Mahila Sahakari Sanstha Limited
is auctioning its 1,26,000 units promoter shares of
Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL).
The auction will open from 7th Mangsir and conclude on 12th Poush, 2077. The existing promoters, general public, and institutions are all eligible to bid for the auction.
Rs. 492 is the minimum bid rate for the auction. While the minimum bid quantity is 1000 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Sunrise Capital Limited is appointed the auction manager. Bids will be opened at the issue manager's office in Kamalpokhari on Poush 14, starting from 11 am.
As of writing, Swabalamban Laghubitta's LTP stands at Rs. 1,395 per share.
Auction Notice"
2019-08-19,Swabalambhan Laghubitta’s cut off price stands at Rs 427; 109 applicants applied in the auction,https://www.sharesansar.com/newsdetail/swabalambhan-laghubittas-cut-off-price-stands-at-rs-427-109-applicants-applied-in-the-auction,"Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL) opened the bid auction of its promoter shares on 30th Shrawan, 2076 at 9:30 AM at Sunrise Capital limited, Kamalpokhari, Kathmandu. This auction was opened from Ashadh 24, 2076. The bids for 3,77,457.5 unit shares were accepted. Sunrise Capital Limited was the issue manager for the auction.
As per the issue manager, cutoff for the promoter shares stood at Rs.427 as per the preliminary review. A total of 109 applicants had placed bids for the promoter shares,
The promoter shares were sold by “Mahila Sahakari Sanstha Limited”.
The microfinance company urged the interested existing promoters, other individuals and institution to place application for minimum 100 shares. The minimum bid price had been set at Rs 300, so the investor could bid Rs 300 or above Rs 300."
2018-05-02,Swabalamban Laghubitta Bittiya Sanstha’s 3.02 lakh unit promoters share to be auctioned from today; Minimum bid price set as Rs 728,https://www.sharesansar.com/newsdetail/swabalamban-laghubitta-bittiya-sansthas-302-lakh-unit-promoters-share-to-be-auctioned-from-today-minimum-bid-price-set-as-rs-728,"As per the notice published by Swabalamban Laghubitta Bittiya Sanstha Limited (SWBBL), it is auctioning 3,02,416 units promoter shares under the ownership of Mahila Sahakari Sanstha Limited.
The opening date for the auction has been set on Baisakh 19, 2075 i.e. today and will end on Jestha 02, 2075.
The minimum bid price for the auctioned shares have been set as Rs 728 i.e. the interested bidders should place their bids above Rs 728 for the auction.
Sunrise Capital has been appointed as the issue manager for the auction of the promoter shares. The interested bidders can collect the applications from Sunrise Capital or any of the designated branches of Swabalamban Laghubitta Bittiya Sanstha. The bidders can place bids for minimum 100 units shares and maximum number of 3,02,416 unit of shares.
The interested bidders should deposit the amount in account number 0690371114701003 at Sunrise Bank Limited in the name of Sunrise Capital Limited."
