Date,Headline,Link,Full Content
2021-09-23,Kumari Bank Limited Urges Shareholders of Formerly Acquired Companies to Collect Unclaimed Dividend,https://www.sharesansar.com/newsdetail/kumari-bank-limited-urges-shareholders-of-formerly-acquired-companies-to-collect-unclaimed-dividend-2021-09-23,"Kumari Bank Limited
has published a notice urging shareholders of formerly merged companies to collect the unclaimed dividend.
Western Development Bank Limited, Namaste Bittiya Sanstha Limited, and Paschimanchal Finance Company Limited were acquired by Kumari Bank. Thus, a portion of the dividends distributed by the companies during their independent operation is yet to be claimed by eligible shareholders.
Investors who fail to claim their dividend within 5 years of dividend distribution will have their dividend deposited to the Investors Protection Fund instead.
Announcement"
2018-06-21,Western Dev Bank urges shareholders of merged Namaste Bittiya Sanstha to dematerialize their shares,https://www.sharesansar.com/newsdetail/western-dev-bank-urges-shareholders-of-merged-namaste-bittiya-sanstha-to-dematerialize-their-shares,"Western Development Bank Limited (WDBL) has published a notice urging the shareholders to dematerialize the shares of former Namaste Bittiya Sanstha Limited (NBSL). Since the merger has been completed and joint operation of the merged company started since October 15, 2017, the shares of WDBL will be deposited in the shareholders’ demat accounts in the share swap ratio of 1:1.
Shareholders holding 1 share of Namaste Bittiya Sanstha Limited are eligible to receive 1 share of Western Development Bank. Shareholders can visit any of the
licensed Depository Participants
and have their shares dematerialized.
Western Development Bank has earned net profit of Rs 6.19 crore up to the end of third quarter of FY 2074/75. It has proposed 17.41% bonus share to its shareholders for FY 2073/74, after which its paid-up capital will reach Rs 50.40 crore."
2018-05-30,Western Development Bank's 12th AGM on Ashad 13; to endorse 17.41% bonus,https://www.sharesansar.com/newsdetail/western-development-banks-12th-agm-on-ashad-13-to-endorse-1741-bonus,"The 12
th
AGM for Western Development Bank has been fixed as per the decision passed from the 243
rd
Board Meeting held on Jestha 09, 2074. The details of the AGM are:
Date: Ashad 13, 2075 (Wednesday)
June 27, 2018
Time: 11:30 AM
Venue: Hotel Mala Inn, Conference Hall – Ghorahi 15, Dang
The agendas of the AGM are:
To endorse 17.41% bonus share ( Rs 7,47,56,160) and 0.92% cash dividend (Rs. 39,34,534.75) for tax purpose to its shareholders from the profit it earned in the fiscal year 2073/74.
To endorse appointment of auditor for FY 2074/75 and the value of compensation.
To elect 3 directors representing promoter shareholders and 3 directors representing ordinary shareholders.
To amend article of association and memorandum of association as per directed by registrar officer or Nepal Rastra Bank.
Other agendas of the AGM include financial highlights of the FY 2073/74 for Western Development Bank and Namaste Bittiya Sanstha. The total paid-up capital of Western Development Bank (including the merged entity’s paid-up) as of Ashad end 2074 stands at Rs 42,93,12,000."
2017-10-15,Western Development Bank & Namaste Bittiya Sanstha to start joint transaction from Asoj 29 as Western Development Bank,https://www.sharesansar.com/newsdetail/western-development-bank-namaste-bittiya-sanstha-to-start-joint-transaction-from-asoj-29-as-western-development-bank,"Nepal Rastra Bank had given the final approval for the merger of Western Development Bank Limited (WDBL) and Namaste Bittiya Sasntha Limited (NBSL) on Bhadra 28, 2074. The joint transaction of both companies will start from Ashwin 29, 2074.

The merged entity will be named as “Western Development Bank Limited” and will start the integrated business as a regional level development bank. The merged entity will publish combined quarterly report from the upcoming quarter after their joint operation.

After the merger, the registered office of the bank will be at Ghorahi-15, Dang,

WDBL and NBSL had gone under merger with a share swap ratio of 1:1.

WDBL and NBSL has earned net profit of Rs 6.99 crore and Rs 1.36 crore in the fourth quarter of the fiscal year 2073/74. After their merger, the paid up capital will reach Rs 42.93 crore.

As per NRB’s directive for all regional level development banks to increase their paid up capital to a minimum of Rs 50 crore by the end of FY 2073/74, the merged bank will need to issue a further capital hike of around Rs 7 crore (around 16%)."
2017-07-10,Namaste Bittiya Sanstha SGM today; to endorse merger with Western Development Bank,https://www.sharesansar.com/newsdetail/namaste-bittiya-sanstha-sgm-today-to-endorse-merger-with-western-development-bank,"Namaste Bittiya Sanstha Limited (NBSL) is convening its Special General Meeting (SGM) today (Asadh 26, 2074). The SGM is being held at City Garden Family Restaurant and Party Palace, Umeshmarga, Ghorahi, Dang at 7:30 AM.

Main agendas of the SGM are:
To endorse final agreement for merger with Western Development Bank.
To endorse share swap ratio for the merger.
To authorize merger committee for signing agreement for merger and formation of joint merger committee
To authorize BOD for completion of necessary tasks for merger
Since the finance company’s trading had been suspended due to merger with Western Dev Bank, the register of the company was closed on Chaitra 27, 2073 for the purpose of this SGM.

Namaste Bittiya Sanstha Limited has earned net profit of Rs 1.21 crore in the third quarter of the fiscal year 2073/74. Its paid up capital remains at Rs 8.32 crore."
2017-06-25,Namaste Bittiya Sanstha SGM on Ashad 26; to endorse merger with Western Development Bank,https://www.sharesansar.com/newsdetail/namaste-bittiya-sanstha-sgm-on-ashad-26-to-endorse-merger-with-western-development-bank,"Namaste Bittiya Sanstha Limited (NBSL) will be convening its Special General Meeting (SGM) on Asadh 26, 2074. The SGM is going to be held at City Garden Family Restaurant and Party Palace, Umeshmarga, Ghorahi, Dang at 7:30 AM.

Main agendas of the SGM are:
To endorse final agreement for merger with Western Development Bank.
To endorse share swap ratio for the merger.
To authorize merger committee for signing agreement for merger and formation of joint merger committee
To authorize BOD for completion of necessary tasks for merger
Since the finance company’s trading had been suspended due to merger with Western Dev Bank, the register of the company was closed on Chaitra 27, 2073 for the purpose of this SGM.

Namaste Bittiya Sanstha Limited has earned net profit of Rs 1.21 crore in the third quarter of the fiscal year 2073/74. Its paid up capital remains at Rs 8.32 crore."
2017-04-21,"Namaste Bittiya Sanstha refunding money to non-allottees of 7,951 units auctioned shares from today",https://www.sharesansar.com/newsdetail/namaste-bittiya-sanstha-refunding-money-to-non-allottees-of-7951-units-auctioned-shares-from-today,"Namaste Bittiya Sanstha Limited (NBSL)
is refunding money to the non-allottees of its recently concluded auction of 7,951 units ordinary shares from today (Baisakh 8, 2074).

The non-allottees of the auction have to collect refund warrants from the respective collection centers where they had submitted their bids (NMB Capital, Nagpokhari, Kathmandu).

NMB Capital Limited has been assigned as the issue manager for this auction.

Namaste Bittiya Sanstha had auctioned its 7,951 units ordinary right shares to general public from Chaitra 21, 2073 till Chaitra 27, 2073.

The
cut off price for 7,951 units ordinary shares stood at Rs 498
. The highest bid amount for the auction shares received was Rs 620. Total 85 applicants had submitted their bids for 7,951 unit ordinary shares.

At present, NBSL has earned net profit of Rs 73.31 lakh in second quarter of current fiscal year 2073/74. It has paid up capital of Rs 4.65 crore after the adjustment of 24% bonus share of FY 2072/73. After capitalization of 100 percent right share, the paid up capital will reach Rs 8.40 crore. It is under merger process with Western Development Bank Limited."
2017-04-19,"Namaste Bittiya Sanstha to refund money to non-allottees of 7,951units auctioned shares from Baisakh 8",https://www.sharesansar.com/newsdetail/namaste-bittiya-sanstha-to-refund-money-to-non-allottees-of-7951units-auctioned-shares-from-baisakh-8,"Namaste Bittiya Sanstha Limited (NBSL) will be refunding money to the non-allottees of its recently concluded auction of 7,951 units ordinary shares from Baisakh 8, 2074.

The non-allottees of the auction will be issued their refund warrants from the respective collection centers where they had submitted their bids (NMB Capital, Nagpokhari, Kathmandu).

NMB Capital Limited has been assigned as the issue manager for this auction.

Namaste Bittiya Sanstha had auctioned its 7,951 units ordinary right shares to general public from Chaitra 21, 2073 till Chaitra 27, 2073.

The cut off price for 7,951 units ordinary shares stood at Rs 498. The highest bid amount for the auction shares received was Rs 620. Total 85 applicants had submitted their bids for 7,951 unit ordinary shares.

At present, NBSL has earned net profit of Rs 73.31 lakh in second quarter of current fiscal year 2073/74. It has paid up capital of Rs 4.65 crore after the adjustment of 24% bonus share of FY 2072/73. After capitalization of 100 percent right share, the paid up capital will reach Rs 8.40 crore. It is under merger process with Western Development Bank Limited."
2017-04-11,"Cut off price 7,951 units auctioned ordinary shares of Namaste Bittiya Sanstha stood at Rs 498",https://www.sharesansar.com/newsdetail/cut-off-price-7951-units-auctioned-ordinary-shares-of-namaste-bittiya-sanstha-stood-at-rs-498,"Namaste Bittiya Sanstha Limited (NBSL) had auctioned its 7,951 units ordinary right shares to general public from Chaitra 21, 2073 till Chaitra 27, 2073. The bids were opened yesterday (Chaitra 28, 2073) at 3:00 PM.

An official of NMB Capital Limited, which managed the auction for Namaste Bittiya Sanstha, informed that the cut off price for 7,951 units ordinary shares stood at Rs 498. The highest bid amount for the auction shares received was Rs 620. Total 85 applicants had submitted their bids for 7,951 unit ordinary shares.

At present, NBSL has earned net profit of Rs 73.31 lakh in second quarter of current fiscal year 2073/74. It has paid up capital of Rs 4.65 crore after the adjustment of 24% bonus share of FY 2072/73. After capitalization of 100 percent right share, the paid up capital will reach Rs 8.40 crore. It is under merger process with Western Development Bank Limited."
2017-04-09,"Last day to bid for 7,951 units ordinary shares of Namaste Bittiya Sanstha; LTP at Rs 540",https://www.sharesansar.com/newsdetail/last-day-to-secure-7951-units-ordinary-shares-of-namaste-bittiya-sanstha-ltp-at-rs-540,"Namaste Bittiya Sanstha Limited (NBSL) has been auctioning its ordinary right shares to general public from Chaitra 21, 2073 and today (Chaitra 27, 2073) is the last day to apply for the same.

The company is selling 7,951 units ordinary right share after the rights shares issued on Poush 8, 2073 were not fully subscribed by the investors. The company had offered right shares at the ratio of 1:1.

The bid will open to conclude the auction on Chaitra 28, 2073 at 4:00 PM.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100. Interested applicants must bid for a minimum of 100 units of the scrip or above.

NMB Capital Limited is the issue manager for this auction.

The microfinance has urged the interested bidders to submit their bids by 3:00 PM today at NMB Capital located at Nagpokhari, Naxal, Kathmandu.

The investors applying for the auction can deposit the bid amount in the account name
NMBCL-Right Namaste BSL2073/74
and account number 00130600054010000172 of NMB Bank Limited.

The last trading price of the shares stood at Rs 540 as on April 4, 2017."
2017-04-09,Namaste Bittiya Sanstha & Western Dev. Bank trading suspended in NEPSE following merger process,https://www.sharesansar.com/newsdetail/namaste-bittiya-sanstha-western-dev-bank-trading-suspended-in-nepse-following-merger-process,"Namaste Bittiya Sanstha and Western Development Bank have signed an agreement for merger. Trading of Namaste Bittiya Sanstha Limited (NBSL) and Western Development Bank Limited (WDBL) has been suspended from today in Nepal Stock Exchange Limited (NEPSE) following their merger.

At present, NBSL has earned net profit of Rs 73.31 lakh in second quarter of current fiscal year 2073/74. It has paid up capital of Rs 4.65 crore after the adjustment of 24% bonus share of FY 2072/73. After capitalization of 100 percent right share, the paid up capital will reach Rs 8.40 crore.

Likewise, Western Development Bank has earned net profit of Rs. 2.64 crore in the second quarter of the current fiscal year 2073/74. Its paid up capital stands at Rs 31.38 crore after issuance of 100% right shares and issuance of the auctioned shares. It has proposed 10% bonus shares for the FY 2072/73. After issuance of 10% bonus shares, its paid up capital will reach Rs 34.51 crore."
2017-04-03,"Namaste Bittiya Sanstha auctioning unsold 7,951 units ordinary shares at Rs 100 & above from today; LTP at Rs 464",https://www.sharesansar.com/newsdetail/namaste-bittiya-sanstha-auctioning-unsold-7951-units-ordinary-shares-at-rs-100-above-from-today-ltp-at-rs-464,"Namaste Bittiya Sanstha Limited (NBSL) is auctioning its ordinary right shares to general public from today (Chaitra 21, 2073).

The company is selling 7,951 units ordinary right share after the rights shares issued on Poush 8, 2073 were not fully subscribed by the investors. The company had offered right shares at the ratio of 1:1.

The auction will last till Chaitra 27, 2073. The bid will open to conclude the auction on Chaitra 28, 2073 at 4:00 PM.

Bidders must quote a minimum price of Rs 100 per unit, which means that the lowest bid amount must be more than Rs 100. Interested applicants must bid for a minimum of 100 units of the scrip or above.

NMB Capital Limited is the issue manager for this auction.

The microfinance has urged the interested bidders to submit their bids by 3:00 PM till Chaitra 27 at the NMB Capital located at Nagpokhari, Kathmandu.

The investors applying for the auction can deposit the bid amount in the account name
NMBCL-Right Namaste BSL2073/74
and account number 00130600054010000172 of NMB Bank Limited.

The last trading price of the shares stood at Rs 464 as on March 14, 2017."
