Date,Headline,Link,Full Content
2020-10-07,DP Name Janata Bank now renamed as Global IME Bank,https://www.sharesansar.com/newsdetail/dp-name-janata-bank-now-renamed-as-global-ime-bank-2020-10-07,"It is already known Global IME Bank and Janata Bank have merged with each other and their joint operation has already started.
Thus, from here on, the DP 12200 in the name of Janata Bank is renamed Global IME Bank. This is an important update for Meroshare users who have to enter the DP name while logging in. Users who had Janata Bank as their DP will now have to choose Global IME Bank in order to log in.
The two banks had merged in the swap ratio of 1:0.85.
Announcement"
2020-08-28,Compilation of Recent Meger/Acquisition and a list of companies awaiting merger/acquisition in the future,https://www.sharesansar.com/newsdetail/compilation-of-recent-megeracquisition-and-a-list-of-companies-awaiting-mergeracquisition-in-the-future-2020-08-28,"A total of 56 companies have gone through mergers or acquisitions with each other in the
last year or so.
In the list below, we have compiled all the companies that have merged with each other, acquired, or have been acquired by another company. The data represents all the mergers and acquisitions in the past year.
Name of Companies
Company Name (After Mergerd)
Sector
Action
Swap Ratio
Final Approval Date
Joint Transaction Date
NMB Bank Limited and Kanchan Development Bank Limited
NMB Bank Limited
Commercial Bank
Acquisition
100:85
2020-08-09
2020-08-23
Smart Laghubitta Bittiya Sanstha Limited and Manakamana Laghubitta Bittiya Sanstha Limited
Manakamana Smart Laghubitta Bittiya Sanstha Limited
Microfinance
Merger
1:1
2020-07-26
Mirmire Laghubitta Bittiya Sanstha Limited and Sweda Laghubitta Bittiya Sanstha
Mirmire Laghubitta Bittiya Sanstha Limited
Microfinance
Acquisition
1:0.63
2020-07-19
2020-07-15
Kisan Microfinance Bitttiya Sanstha Limited, NRN Laghubitta Bittiya Sanstha Limited and Dibya Laghubitta Bittiya Sanstha Limited
NRN Laghubitta Bittiya Sanstha Limited
Non Category
Merger
1:1:1
2020-06-11
Kumari Bank Limited and Deva Bikas Bank Limited
Kumari Bank Limited
Commercial Bank
Acquisition
1:0.86
2020-06-24
2020-06-12
Mega Bank Nepal Limited and Gandaki Bikas Bank Limited
Mega Bank Nepal Limited
Commercial Bank
Acquisition
1:1
2020-06-24
2020-07-05
NRN Laghubitta Bittiya Sanstha Limited, Creative Laghubitta Bittiya Sanstha Limited and Rama Roshan Laghubitta Bittiya Sanstha Limited
NRN Laghubitta Bittiya Sanstha Limited
Non Category
Merger
2019-09-10
Unnati Microfinance Bittiya Sanstha Limited and Sahakarya Laghubitta Bittiya Sanstha Limited
Unnati Sahakarya Laghubitta Bittiya Sanstha Limited
Microfinance
Merger
100:75
2020-07-10
Citizens Bank International Limited and Sahayogi Vikas Bank Limited
Citizens Bank International Limited
Commercial Bank
Acquisition
1:0.9175
2020-06-24
2020-07-04
Global IME Bank Limited and Janata Bank Nepal Limited
Global IME Bank Limited
Commercial Bank
Merger
1:0.85
2019-12-20
Suryodaya Laghubitta Bittiya Sanstha Limited and Trilok Laghubitta Bittiya Sanstha Limited
Suryodaya Laghubitta Bittiya Sanstha Limited
Microfinance
Merger
1:0.97
2020-02-22
Prime Commercial Bank Limited and Kailash Bikas Bank Limited
Prime Commercial Bank Limited
Commercial Bank
Acquisition
1:0.94
2020-03-01
2020-03-12
Saptakoshi Development Bank Limited and Kabeli Bikas Bank Limited
Saptakoshi Development Bank Limited
Development Bank
Acquisition
1:1
2019-06-12
2019-07-07
Prime Commercial Bank Limited and Kankai Bikas Bank Limited
Prime Commercial Bank Limited
Commercial Bank
Acquisition
100:71.50
2019-09-01
2019-09-15
Aarambha Microfinance Bittiya Sanstha Limited and Chautari Laghubitta Bittiya Sanstha Limited
Aarambha Chautari Laghubitta Bittiya Sanstha Limited
Microfinance
Merger
1:1
2020-07-06
Tinau Development Bank Limited and Mission Development Bank Limited
Tinau Mission Development Bank Limited
Development Bank
Merger
1:1
2019-06-27
2019-07-16
Nepal Community Development Bank Limited and Tinau Mission Development Bank Limited
Tinau Mission Development Bank Limited
Development Bank
Acquisition
1:1
2019-11-15
2019-12-08
Kalika Laghubitta Bittiya Sanstha Limited and Janasewi Laghubitta Bittiya Sanstha Limited
Kalika Laghubitta Bittiya Sanstha Limited
Microfinance
Merger
1:1
2019-12-19
2020-01-08
Mirmire Laghubitta Bittiya Sanstha Limited, Nagbeli Laghubitta Bikas Bank Limited
Mirmire Laghubitta Bittiya Sanstha Limited
Microfinance
Acquisition
100:95
2020-08-19
2020-08-23
Sarathi Laghubitta Bittiya Sanstha Limited and Satyawoti Laghubitta Bittiya Sanstha Limited
Sarathi Laghubitta Bittiya Sanstha Limited
Non Category
Merger
2019-12-18
2019-12-20
NMB Bank Limited and Om Development Bank Limited
NMB Bank Limited
Commercial Bank
Merger
100:76
2019-09-18
2019-09-28
Shine Resunga Development Bank Limited, Bhargav Bikash Bank Limited and Purnima Bikas Bank Limited
Shine Resunga Development Bank Limited
Development Bank
Acquisition
1:0.95
2019-10-03
2019-10-14
Sadhana Laghubitta Bittiya Sanstha Limited and Aarthik Samriddhi Laghubitta Bittiya Sanstha Limited
Sadhana Laghubitta Bittiya Sanstha Limited
Microfinance
Acquisition
10:8
2019-07-10
2019-07-15
Womi Laghubitta Bittiya Sanstha Limited and Nagarik Laghubitta Bittiya Sanstha Limited
Womi Laghubitta Bittiya Sanstha Limited
Microfinance
Merger
100:72
2019-12-16
2019-12-16
Global IME Bank Limited and Hathway Finance Limited
Global IME Bank Limited
Commercial Bank
Acquisition
100:42
2019-09-01
2019-09-04
Jyoti Bikash Bank Limited & Hamro Bikas Bank Limited
Jyoti Bikash Bank Limited
Development Bank
Acquisition
1:1
2019-03-11
2019-03-29
Nepal Investment Bank Limited and Jebil's Finance Limited
Nepal Investment Bank Limited
Commercial Bank
Acquisition
100:33
2019-07-10
2019-07-15
Similarly, a total of 30 companies are awaiting merger/acquisition procedures. The list below is a compilation of companies with upcoming mergers/acquisitions.
Name of Companies
Company Name (After Merger)
Action
NIC Asia Laghubitta Bittiya Sanstha Limited and Swadeshi Laghubitta Bittiya Sanstha Limited.
Merger
Jeevan Bikas Laghubitta Bittiya Sanstha, Garibi Niunikaran Laghubitta Bittiya Sanstha and Solve Laghubitta Bittiya Sanstha
Merger
Unique Nepal Laghubitta Bittiya Sanstha and Buddha Jyoti Laghubitta Bittiya Sanstha
Acquisition
Nepal Agro Laghubitta Bittitya Sanstha and Nesdo Sambridha Laghubitta Bittiya Sanstha Limited
Nepal Agro Laghubitta Bittiya Sanstha Limited
Merger
Prime Commercial Bank Limited and Lalitpur Finance Limited
Prime Commercial Bank Limited
Acquisition
Deva Bikas Bank Limited & Sahara Bikas Bank Limited
Deva Bikas Bank Limited
Acquisition
Nepal Investment Bank Limited and City Express Finance Limited
Nepal Investment Bank Limited
Acquisition
Mahuli Samudayik Laghubitta Bittiya Sanstha Limited and Navkiran Laghubitta Bittiya Sanstha Limited
Mahuli Samudayik Laghubitta Bittiya Sanstha Limited
Merger
Sunrise Bank Limited and Srijana Finance Limited
Sunrise Bank Limited
Acquisition
Naya Nepal Laghubitta Bittiya Sanstha Limited and Sarathi Laghubitta Bittiya Sanstha Limited
Naya Nepal Laghubitta Bikas Bank Limited
Merger
Summit Laghubitta Bittiya Sanstha Limited and Sajilo Laghubitta Bittiya Sanstha Limited
Summit Laghubitta Bittiya Sanstha Limited
Merger
Swarojgar Laghubitta Bittiya Sanstha Limited and Janakpur Laghubitta Bittiya Sanstha Limited
Swarojgar Laghubitta Bittiya Sanstha Limited
Acquisition
Adhikhola Laghuubitta Bittiya Sanstha and Dhaulagiri Laghubitta Bittiya Sanstha Limited
Merger
Samata Laghubitta Bittiya Sanstha Limited and Gharelu Laghubitta Bittiya Sanstha Limited
Merger"
2020-03-10,"YES BANK, India Crisis and Lesson to We Nepalese Investors and Banking Industry",https://www.sharesansar.com/newsdetail/yes-bank-india-crisis-and-lesson-to-we-nepalese-investors-and-banking-industry,"Visit any Economic News Channel and Online Portals and you find YES bank all over it. Yes, you heard and read it right. Yes Bank is in Crisis.
Panicked Yes Bank customers were seen queuing up at the bank's ATMs at various locations, but to no avail as most of the money-dispensing machines have no cash, after the Reserve Bank of India placed the crisis-hit lender under a moratorium.
Customers are also facing trouble because net banking services are not working and some even complained that their credit cards are also not working.
The India Government has recently put private sector lender
Yes Bank under moratorium till April 3 and capped deposit withdrawal
at ₹50,000 after severe deterioration of the bank’s financial position.
However, Yes Bank’s books show that warning bells had been ringing for more than a year. The bank went on a loan spree even as bad loans mounted. Meanwhile, depositors withdrew large amounts, resulting in the bank’s profitability nose-diving in the last two fiscals.
Loan Spree:
In the last five years, Yes Bank went on a loaning spree. Its total advances rose by 334% between FY14 and FY19, the highest rise among comparable banks in the period.
Bad loans multiply:
Many borrowers started defaulting. The bank’s Gross NPA% (loans overdue for >90 days) zoomed to 7.39% as of Sept. ‘19, the highest among comparable banks.
Low Provisions:
While bad loans piled up, Yes Bank did not make enough provisions in its profits. Its Provision Coverage Ratio in FY19 was 43.1%, the lowest among comparable banks. RBI says a PCR of >70% is desirable.
Confidence Drop:
Amidst the loan mess, customers withdrew large amounts, resulting in the credit-deposit ratio of Yes Bank crossing 100% (it lent more than what it received) in FY18, 19.
A credit-deposit ratio of 106% means a bank loaned ₹106 for every ₹100 it received.
Poor profitability:
The loan spree & high NPA meant poor profitability, gauged by Yes Bank’s sinking Return on Assets (RoA) (RoA = net income/ total assets). Graph shows year-on-year change in RoA.
For instance, Yes Bank's RoA in FY19 was 0.52, in FY18 it was 1.78. Thus the y-o-y change of -1.26 in FY19 is plotted in the graph.
Yes Bank’s y-o-y change of RoA sinked to -1.26 in FY19, the highest slump  among comparable banks.
Investors sensed trouble:
Though the bank’s troubles came as a shock to many, investors sensed it early. The bank’s stock price fell steadily in the past year.
Relevance to Our Nepalese Banking:
Here is the full picture with major indicators of the 27 commercial banks as of the second quarter of FY 2076/77:
Also, below is the table showing Aggregate of Loans and Advances made upto 2nd Quarter, FY 2076-77. The industry average loan disbursed is Rs 96.82 arba. 11 commercial banks have the loan portfolio above Rs 96.82 arba. (Q2, FY2076-77):
Also, the Nepal Rastra Bank published the annual macro-economic data for the year of 2019/20.
The point
being, a bank does not go into crisis all of a sudden. It shows signs beforehand- we just need to properly analyze the data and disclosures made at frequent intervals.
Sadly, It has still been the tendency of most of we Nepalese stock investors to just see the percentage increase or decrease in various indicators of banks and financial institutions rather than reading the entire Quarterly or Annual Reports of these institutions.  Various useful disclosures are made compulsory by the regulatory body to be published with the quarterly and annual reports, but we give zero relevance and don’t bother to read those annexure.
The table in the reports just present us with the figures but the actual nature or matters that have significant importance related to those figures in the chart are found written in the notes and annexure attached below those data tables.
Say, for example
, there may be huge provision amount in the report. Now, we need to see in the Annexures what the provision is actually for. It may mention about the litigation pending. Then , we need to know the case is winnable or a loss case as per Mgt. View. Similarly, there may be huge amount in Reserves but the distributable portion is very less due to the Regulatory Adjustments.
The news portals and the Online media related to this sector, where prices are highly sensitive to these reports, only make cheesy headlines during publish of quarterly or annual reports such as “ 102% rise in…..” or “EPS fell sharply by….%”.
Hence it is of utmost importance as an Investor himself /herself to go through the entire pdf of reports published of the stocks invested or potential future investments, be it from the news portals or the official websites of the co. itself,rather than driving sentiments and making irrational decisions based on the headlines appearing on your social accounts and media pages.
Knowing the reason for such performance of your company is equally important. May be, it is relevant to this quarter and it may reverse in Next quarter and you, as an investor, panicked at the moment itself without knowing the true reason. So, knowing whether the impact is short term or long term on the performance is equally and most important. Don’t you think so???
Say,for example
, the Q2 report of a bank says huge provisioning due to bad loans. But the annexure or the CEO’s Interview says the bank has initiated legal actions against such defaulters and has attached the defaulter’s assets for recovery. So, till the next quarter the bank may get back its stuck money from those defaulters and accordingly, the report for the upcoming quarter is likely to improve, thereby improving your investment EPS and Expected Return.
Now, what if you did not read these annexure or additional info and sold your stocks just to find the price rise or huge dividend at the end of the year, wouldn’t you as an investor feel as if you have been fooled, that too by yourself, and no outsider?? Decide for yourself!!
Finally, to the fellow Investors
:
-CA Ayush Khetan
ayushkhetan2007@gmail.com"
2020-01-19,Trading in stocks of Global IME Bank resumes from tomorrow after a successful merger with Janata Bank; Open Price Range is set at Rs. 252.47,https://www.sharesansar.com/newsdetail/trading-in-stocks-of-global-ime-bank-resumes-from-tomorrow-after-a-successful-merger-with-janata-bank-open-price-range-is-set-at-rs-25247,"Nepal Stock Exchange Limited (NEPSE) has published a notice regarding the trading of shares of Global IME Bank Limited (GBIME) from tomorrow (Magh 6, 2076).
The Open Price Range is set at Rs. 252.47 after a merger with Janata Bank Nepal Limited for the First Transactions. The last trading price of GBIME before merger was Rs 295 traded on July 4, 2019.
The existing paid-up capital of GBIME is Rs 18.97 arba and its 18.97 crore unit shares is listed on NEPSE.
Nepal stock exchange (NEPSE) has recently listed 7.20 crore unit shares of Global IME Bank (GBIME) after the conversion of Janata Bank shares.
GBIME has approved 12.75% bonus shares (13,306,557.9 units) which is already listed on NEPSE and JBNL has approved 6% bonus shares (4,800,471.60 units) for their shareholders from the profit till 2075/76.
Global IME Bank (GBIME) started joint operation after the merger with Janata Bank (JBNL) from Mangsir 20, 2076. Global IME had acquired Hathaway Finance before Janata Bank at a swap ratio of 1:0.42 and the swap ratio with Janata Bank was at 1:0.85."
2020-01-15,NEPSE lists 7.20 crore units shares of Global IME Bank after conversion of Janata Bank's shares,https://www.sharesansar.com/newsdetail/nepse-lists-720-crore-units-shares-of-global-ime-bank-after-conversion-of-janata-banks-shares,"Nepal stock exchange (NEPSE) has listed 7.20 crore units shares of Global IME Bank (GBIME).
The bank had merged with Janata Bank (JBNL) at a swap ratio of 100:85.
Global IME Bank (GBIME) started joint operation after the merger with Janata Bank (JBNL) from Mangsir 20, 2076. Global IME had acquired Hathaway Finance before Janata Bank at a swap ratio of 1:0.42 and the swap ratio with Janata Bank was at 1:0.85."
2020-01-06,Global IME Bank's merged shares to be listed within this month; Opening price at Rs 237,https://www.sharesansar.com/newsdetail/global-ime-banks-merged-shares-to-be-listed-within-this-month-opening-price-at-rs-237,"Global IME Bank (GBIME)
started joint operation after the merger with Janata Bank (JBNL) from Mangsir 20, 2076. The shares of the merged entity haven't been listed yet and according to the officials at Global IME Bank, the listing will be done within this month. Global IME had acquired Hathaway Finance before Janata Bank at a swap ratio of 1:0.42 and the swap ratio with Janata Bank was at 1:0.85.
The pricing of the merged entity's shares is determined by using the weighted market capitalization of the banks. The shares of each of these companies and their LTP (Last Trading Price) is shown below:
Company name
Date
LTP (Rs.)
Global IME
Ashad 19,2076
295
Hathaway
Falgun 30, 2075
116
Janata
Bhadra 09, 2076
214
The model below shows the price determination of GBIME after listing:
GBIME and Hathway (100:42)
Company
Listed Shares
Price before
merger
Market
Capitalization
GBIME
103,105,160
295
30,416,022,200
Hathaway
3,000,000
116
348,000,000
Total after merger at swap ratio of 100:42
104,365,160
30,562,182,200
Average Price
Market capitalization/Total listed shares
292.838934
As seen in the table above, initially the total number of share listed, LTP and Market capitalization have been listed for both the companies prior to merger. Then total listed shares and market capitalization has been determined by factoring in the swap ratio. i.e
Total listed shares= Listed shares of GBIME+ (Listed shares of HATH*0.42)
Total Market Capitalization= Market capitalization of GBIME+ (Market capitalization of HATH*0.42)
Then finally the average price has been determined by dividing the total market capitalization by the total number of listed shares. This value comes at Rs 292.83 or Rs 293 after rounding up. Since, GBIME went into merger with JBNL directly after that, this value will be taken as the LTP of GBIME in next calculation.
GBIME and Janata (100:85)
Company
Listed Shares
Price before
merger
Market
Capitalization
Shares after Bonus share
Adjusted Price after Bonus
After Bonus Market Cap
GBIME
104,365,160
293
30,562,182,200
117,671,718
260
30,562,182,200
Janata
80,007,860
214
17,121,682,040
84,808,332
202
17,121,682,040
Total after merger at swap ratio of 100:85
189,758,800
45,115,611,934
Average Price
237.7524099
Market capitalization/Total listed shares
In the previous calculation, the companies hadn't distributed bonus shares and therefore the calculation was straightforward. However, here both the banks distributed bonus shares after their transactions were frozen in NEPSE. Because of this, the prices haven't been adjusted and that needs to be considered here.
GBIME has approved 12.75% bonus shares (13,306,557.9 units) and JBNL has approved 6% bonus shares (4,800,471.60 units) for their shareholders from the profit till 2075/76. Thus, after the adjustment of bonuses for both the banks, the price comes at Rs 260 and Rs 202 for GBIME and JBNL respectively. Then by using the swap ratio of 100:85, the total listed shares and total market capitalization have been determined. Finally, by dividend market capitalization by total listed shares, we get the average price at Rs 237.75 per unit.
This is the price at which the market for GBIME should reopen when is gets listed, however minor up or down can be expected given market condition. This model was used while determining the price of NMB bank after its merger with Om Development Bank. This model brought the price of NMB after merge to Rs 351.32 and the trading of NMB had reopened in NEPSE at Rs 351 per unit. However, since the supply of shares increased and NMB declared attractive dividend of 21% bonus and 14% cash dividend, so prior to adjustment the price rose as high as Rs 400. Similarly, in case of GBIME, given the performance of bank and its major indicators the price may rise."
2019-12-20,What is the dividend yield for each company? Nepal Lube Oil Limited reports the highest dividend yield in the market,https://www.sharesansar.com/newsdetail/what-is-the-dividend-yield-for-each-company-nepal-lube-oil-limited-reports-the-highest-dividend-yield-in-the-market,"As the companies listed on stock market have been on a spree to declare dividend out of the profits of the previous year 2075/76, some have duly endorsed the dividend while some have not announced the book closure date yet. Although, dividend being issued by a company is announced by them on the basis of the par value of share which is Rs.100 (except for some companies and mutual funds). Therefore, it is important to know the dividend yield based on the market price of the share.
The yield is obtained by dividing the dividend per share by the price of that share. The yield gives an idea regarding the return generated on the existing price of the company. It shows the percentage of reward on the basis of the market price of the company’s stocks.
A list has been prepared to reflect the dividend yield of the companies that have declared dividends for FY 75/76. For those who have passed the book closure date, LTP of those stocks one day prior to the book closure date has been considered and for those who haven’t passed the book closure date, latest LTP of those stocks has been considered to calculate the dividend yield.
Commercial Banks
The highest yield in the commercial bank industry is from NMB Bank Limited (NMB) which announced dividend of 35%. The yield at LTP of Rs.402 per share stood at 8.71%. Since the book closure date has not arrived yet, the attest LTP has been considered. The actual yield of the stock may differ on the basis of the LTP before book closure. Similarly, Standard Charted Bank (SCB) has the lowest yield of 4.05%. The average yield of the industry stood at 6.01%.
Development Banks
The highest yield among development banks is provided by Lumbini Bikas Bank (LBBL) at 10.58% while the lowest is provided by Kamana Sewa Bikas Bank (KSBBL) at 4.82%. The average yield of the industry stood at 8.10%. LBBL has also announced the highest dividend in the industry.
Finance Companies
The average yield of Finance sector stood at 8.34%. The highest dividend and yield is provided by Janaki Finance Limited (JFL) at 11.70%. Although, the yield maybe subject to change. Similarly, Guheswori Merchant Banking and Finance (GMFIL) has the lowest yield at 5.65% which is again subject to change.
Hotels
Out of three listed hotels, all three have declared dividend out of profits of FY 75/76. Soaltee Hotel Limited (SHL) has a yield of 1.22%. The par value of SHL is Rs.10 per share, the yield has been calculated accordingly. Taragaon Regency has highest yield among hotels sector which is 4.78%.
Hydropower
Among the hydropower companies, despite having the highest dividend, Chilime Hydropower Company (CHCL) has the lowest yield at 5.54%. United Modi Hydropower (UMHL) has the highest yield at 7.80%. The average of the yield of five companies stood at 6.77%.
Manufacturing and Products
With yield of 14.02%, Nepal Lube Oil Limited (NLO) becomes the stock to have the highest yield in the stock market among the companies that have declared dividend. Shivam Cements Limited (SHIVM) stood at the bottom with minimal yield of 3.11%.
Microfinance
The average yield of the microfinance industry stood at 3.40% with 22 companies each below and above the average. The yield varies from 5.90% posted by Suryodaya Laghubitta (SLBS) to 0.57% posted by Nepal Seva Laghubitta (NSEWA). National Microfinance (NMFBS) has the highest dividend of 80% and yield of 4.44%.
Mutual Funds
Currently, mutual funds sector has the highest yield in the stock market compared to the average yield of other sectors. The sector managed to post an average yield of 10.55%. Since, the par value of mutual funds is Rs.10 per unit, the yield has been calculated accordingly. Laxmi Value Fund 1 (LVF1) has the highest yield at 13.72% while NIBL Samriddhi Fund 1 (NIBSF1) has the lowest yield at 7.14%.
Non-Life Insurance
Only two non-life insurance companies have declared dividends out of the profits of FY 75/76. Prabhu Insurance (PRIN) declared dividend of 16.32% which results in yield of 4.96% as per the latest LTP. Similarly, IME General Insurance (IG) declared dividend of 6% resulting in yield of 2.11%. The yield is subject to change as per the LTP of the stocks one day prior to the book closure date.
None of the companies from Life Insurance sector, Others sector and Trading sector have declared dividends for FY 75/76."
2019-12-08,Global IME Bank and Janata Bank make possible the daunting Mega Merger task with relative ease and style; surfaces as trailblazer for 26 other commercial banks,https://www.sharesansar.com/newsdetail/global-ime-bank-and-janata-bank-make-possible-the-daunting-mega-merger-task-with-relative-ease-and-style-surfaces-as-trailblazer-for-26-other-commercial-banks,"Global IME Bank and Janata Bank have started their joint operation from Mangsir 20, 2076 as Global IME Bank following the successful merger process. The joint operation event was inaugurated amid a special function by Finance Minister Dr. Yuvraj Khatiwada.
Both the banks had signed final merger agreement on Kartik 8 following which Mr. Chandra Prasad Dhakal will continue as the chairman of the new institution, Mr. Parshuram Kunwar Chhetri as CEO, Mr. Mahesh Sharma Dhakal as Senior DY CEO with 5 BoDs from erstwhile Global and two BoDs from erstwhile Janata Bank.
Following the merger, the new bank will have about Rs 19 arba in paid up capital, more than Rs 2.13 Kharba in deposit collection and around Rs 2 kharba as loan disbursement, more than 850 banking centers, more than 3250 employees.
The bank will have its presence in all 77 districts with its 300 plus branches, 259 ATM machines, 243 branchless banking units, 33 extension and revenue collection counters and 3 foreign relation offices making it’s the biggest bank in Nepal."
2019-12-06,Global IME Bank and Janata Bank begin joint operation in earnest; Major dignitaries make appearance in the event,https://www.sharesansar.com/newsdetail/global-ime-bank-and-janata-bank-begin-joint-operation-in-earnest-major-dignitaries-make-appearance-in-the-event,"Global IME and Janata Bank Nepal
has begun its joint operation from today amongst a program at the premises of Gloabl IME Bank Limited, Kamaladi. The program was attended by FM Dr. Khatiwada as the chief guest under the chairmanship of Chairman of GBIME Mr. Dhakal, Chairman of JBNL Mr Keshav Bdr. Rayamajhi, Pawan Golyan, Chairman of NBA Mr. Dhungana, Governor Dr. Chiranjivi Nepal, Deputy Governor Mr. Siwakoti, Chairman of Chamber of Commerce Rajesh Kaji Shrestha and other dignitaries.
Keshav Rayamajhi, Chairman of JBNL said, ""We have moved with this merger with a view to develop a strong goodwill and capital foundation. Having a good capital fund will enable us to fund large projects that are crucial to the development of out country. Prior to this GBIME had merged and acquired 10 BFIs and JBNL had acquired 6 BFIs. Thus, the GBIME operating from today will be an amalgamation to 18 BFIs.""
Chairman of NBA, Gyanendra Dhungana said, ""Merger and acquisitions have been a priority for two three years. Many mergers and acquisitions happened between class B, C and D, while merger between class A banks aren't there. This merger of 18 different BFIs is praise worthy and sets an example for further M&A in coming days.""
Chairman of BFIs Institution Pawan Golyan said, ""This association is built to play the role of bridge between NBA and the government especially in policy matters. Similarly, we will be providing research based suggestions such as how can we benefit from US China trade war and so on.""
Chairman of Chamber of Commerce Rajesh Kaji Shrestha said, ""When this merger was happening, business people like us were thinking why is the merger happening. When there were it was good for us due to competition but it was explained to us that this will bring down costs too. So our hope was the interest will also go down, which hasn't happened yet. So I would like to request the concerned parties to explain this. Similarly, our credit takes 6 months to collect but the VAT and interest payable to bank is very strict. So I want to request Finance Minister and Bankers to look into this. Either provide us lenient VAT and interest payable period or some other alternative as this has significantly increased our costs which is increasing costs for the end consumers too.""
Governor Dr. Nepal said, ""This is a proud example and I want to convey to all banking personnel that NRB will continue with merger policy. Whatever decision NRB takes has been done after research and therefore other banks are also encouraged to merge. I feel ashamed to say that a staff of bank doesn't know who to give the cheque. This shows the type of people banks are hiring. NRB has made 3% investment in human resource development compulsory but that seems to be not taking seriously. So we find that NRB also needs to intervene in this sector. Many bankers said that merging large banks is difficult due to differences in culture but this happened and it has set an example that it can be done. I would also like to point out that there is an overlapping between the bankers and business people. Today people representing industrial sector in this program also have banks. In that sector I don't think NRB has a role to play, it should be Corporate Governance in your part. In addition I also want to suggest Chairman to pressurize the CEOs to increase profit.""
Giving the closing remarks for the program Finance Minister Dr. Yubaraj Khatiwada said, ""In global scenario, we can see that banks have big big buildings. I used think it was done in correspondence with there capital but I came to find that it had a psychological impact. Bigger building helped depositors feel safe and trusted the bank. I haven't seen GBIME's building but it's book is now big. Just being big isn't full criteria for being safe but it is a step."""
2019-12-04,Janata Bank extends support to Lumbini Ophthalmology Research Center of Bhairahawa and Baidhyanathchetra Bikas Sanstha of Achham; continues making contribution for health and education sector,https://www.sharesansar.com/newsdetail/janata-bank-extends-support-to-lumbini-ophthalmology-research-center-of-bhairahawa-and-baidhyanathchetra-bikas-sanstha-of-achham-continues-making-contribution-for-health-and-education-sector,"Janata Bank, under its CSR initiative, has provided Rs 4.50 lakh to Lumbini Ophthalmology Research Center of Bhairahawa for the purchase of Corneal Topography Machine. The support amount was handed over amid a program on Mangsir 17, 2076 by CEO of the bank Mr. Parshuram Kunwor Chhetri to chairman of the hospital Mr. Sagar Pratap Rana.
Similarly, the bank also handed over the financial support of Rs 2.51 lakh to Baidhyanath Chetra Bikas Sanstha of Achham district. The support amount was handed over by CEO of the bank Mr. Parshuram Chhetri to founder of the center Mr. Surta Bahadur Thapa amid a program. The organization has been operating Shree Vaidhyanath Ved Vidhyashram in Achham since 2055 and the support amount will be utilized for maintenance of its educational programs, as per the media statement.
Janata Bank which will begin its joint transaction with Global IME Bank from Mangsir 20, 2076 after the successful merger, will have more than Rs 24 arba in primary capital, Rs 2.04 kharba in deposit collection, Rs 1.94 kharba loan figure, 310 banking centers making it the biggest commercial bank in the nation."
